bead_length,voltage,current,travel_speed,thermol_efficiency,energy_input,bead_width,bead_depth,1,2,3,4,5,6,7,8,9,10
60.0,32.0,125.0,4000.0,0.75,1500.0,0.00338507,0.002072365,308832192.0,300893344.0,297392000.0,295952832.0,297847808.0,303065888.0,296678528.0,255206656.0,219264992.0,200866848.0
60.0,37.5,100.0,4000.0,0.8,1500.0,0.00338507,0.002072365,308832192.0,300893344.0,297392000.0,295952832.0,297847808.0,303065888.0,296678528.0,255206656.0,219264992.0,200866848.0
60.0,40.0,100.0,4000.0,0.75,1500.0,0.00338507,0.002072365,308832192.0,300893344.0,297392000.0,295952832.0,297847808.0,303065888.0,296678528.0,255206656.0,219264992.0,200866848.0
70.0,20.0,100.0,2000.0,0.75,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,20.0,125.0,2000.0,0.8,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,20.0,200.0,2000.0,0.75,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,25.0,100.0,2000.0,0.8,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,25.0,125.0,2000.0,0.8,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,25.0,150.0,2000.0,0.8,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,25.0,160.0,2000.0,0.75,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,30.0,125.0,2000.0,0.8,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,32.0,125.0,2000.0,0.75,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,37.5,100.0,2000.0,0.8,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,40.0,100.0,2000.0,0.75,1500.0,0.004978733,0.003410896,305140896.0,302223488.0,304716608.0,309981536.0,319153152.0,335264544.0,361797376.0,256702032.0,259164544.0,232311840.0
70.0,20.0,100.0,2500.0,0.75,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,20.0,125.0,2500.0,0.8,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,20.0,200.0,2500.0,0.75,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,25.0,100.0,2500.0,0.8,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,25.0,125.0,2500.0,0.8,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,25.0,150.0,2500.0,0.8,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,25.0,160.0,2500.0,0.75,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,30.0,125.0,2500.0,0.8,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,32.0,125.0,2500.0,0.75,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,37.5,100.0,2500.0,0.8,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,40.0,100.0,2500.0,0.75,1500.0,0.004410537,0.002876906,306630144.0,302136800.0,302150624.0,304797856.0,311011488.0,322483456.0,342866880.0,277444128.0,271229152.0,259596304.0
70.0,20.0,100.0,3000.0,0.75,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,20.0,125.0,3000.0,0.8,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,20.0,200.0,3000.0,0.75,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,25.0,100.0,3000.0,0.8,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,25.0,125.0,3000.0,0.8,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,25.0,150.0,3000.0,0.8,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,25.0,160.0,3000.0,0.75,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,30.0,125.0,3000.0,0.8,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,32.0,125.0,3000.0,0.75,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,37.5,100.0,3000.0,0.8,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,40.0,100.0,3000.0,0.75,1500.0,0.003359324,0.00218997,307092160.0,301984320.0,300244384.0,300457152.0,303576832.0,310794848.0,320568832.0,282258112.0,274119392.0,270724704.0
70.0,20.0,100.0,3500.0,0.75,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,20.0,125.0,3500.0,0.8,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,20.0,200.0,3500.0,0.75,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,25.0,100.0,3500.0,0.8,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,25.0,125.0,3500.0,0.8,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,25.0,150.0,3500.0,0.8,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,25.0,160.0,3500.0,0.75,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,30.0,125.0,3500.0,0.8,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,32.0,125.0,3500.0,0.75,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,37.5,100.0,3500.0,0.8,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,40.0,100.0,3500.0,0.75,1500.0,0.003902761,0.002443148,307562080.0,302036320.0,299718144.0,298734080.0,300440608.0,305128576.0,299686304.0,266429216.0,265345360.0,263751488.0
70.0,20.0,100.0,4000.0,0.75,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,20.0,125.0,4000.0,0.8,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,20.0,200.0,4000.0,0.75,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,25.0,100.0,4000.0,0.8,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,25.0,125.0,4000.0,0.8,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,25.0,150.0,4000.0,0.8,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,25.0,160.0,4000.0,0.75,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,30.0,125.0,4000.0,0.8,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,32.0,125.0,4000.0,0.75,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,37.5,100.0,4000.0,0.8,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
70.0,40.0,100.0,4000.0,0.75,1500.0,0.003558794,0.002211645,308477152.0,302435200.0,300467968.0,299757504.0,301812224.0,303857536.0,278509120.0,232531664.0,201476288.0,197788352.0
80.0,20.0,100.0,2000.0,0.75,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,20.0,125.0,2000.0,0.8,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,20.0,200.0,2000.0,0.75,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,25.0,100.0,2000.0,0.8,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,25.0,125.0,2000.0,0.8,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,25.0,150.0,2000.0,0.8,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,25.0,160.0,2000.0,0.75,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,30.0,125.0,2000.0,0.8,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,32.0,125.0,2000.0,0.75,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,37.5,100.0,2000.0,0.8,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,40.0,100.0,2000.0,0.75,1500.0,0.004848081,0.003091697,302484672.0,301154048.0,304582720.0,309697664.0,317754048.0,331173088.0,357050752.0,278171680.0,265249072.0,245453952.0
80.0,20.0,100.0,2500.0,0.75,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,20.0,125.0,2500.0,0.8,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,20.0,200.0,2500.0,0.75,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,25.0,100.0,2500.0,0.8,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,25.0,125.0,2500.0,0.8,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,25.0,150.0,2500.0,0.8,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,25.0,160.0,2500.0,0.75,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,30.0,125.0,2500.0,0.8,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,32.0,125.0,2500.0,0.75,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,37.5,100.0,2500.0,0.8,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,40.0,100.0,2500.0,0.75,1500.0,0.004450611,0.002890088,304361600.0,301803712.0,302862368.0,305358496.0,310246368.0,318637376.0,331862592.0,286506816.0,271079744.0,265385392.0
80.0,20.0,100.0,3000.0,0.75,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,20.0,125.0,3000.0,0.8,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,20.0,200.0,3000.0,0.75,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,25.0,100.0,3000.0,0.8,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,25.0,125.0,3000.0,0.8,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,25.0,150.0,3000.0,0.8,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,25.0,160.0,3000.0,0.75,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,30.0,125.0,3000.0,0.8,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,32.0,125.0,3000.0,0.75,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,37.5,100.0,3000.0,0.8,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,40.0,100.0,3000.0,0.75,1500.0,0.004134111,0.002676553,305481152.0,302107968.0,301423168.0,301800512.0,304084032.0,308597472.0,305965632.0,275313792.0,270487520.0,274135168.0
80.0,20.0,100.0,3500.0,0.75,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,20.0,125.0,3500.0,0.8,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,20.0,200.0,3500.0,0.75,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,25.0,100.0,3500.0,0.8,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,25.0,125.0,3500.0,0.8,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,25.0,150.0,3500.0,0.8,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,25.0,160.0,3500.0,0.75,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,30.0,125.0,3500.0,0.8,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,32.0,125.0,3500.0,0.75,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,37.5,100.0,3500.0,0.8,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,40.0,100.0,3500.0,0.75,1500.0,0.00379348,0.002423065,306263808.0,302498880.0,301521024.0,301221856.0,302732320.0,304684608.0,285507648.0,250972832.0,256471104.0,262709984.0
80.0,20.0,100.0,4000.0,0.75,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,20.0,125.0,4000.0,0.8,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,20.0,200.0,4000.0,0.75,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,25.0,100.0,4000.0,0.8,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,25.0,125.0,4000.0,0.8,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,25.0,150.0,4000.0,0.8,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,25.0,160.0,4000.0,0.75,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,30.0,125.0,4000.0,0.8,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,32.0,125.0,4000.0,0.75,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,37.5,100.0,4000.0,0.8,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
80.0,40.0,100.0,4000.0,0.75,1500.0,0.003558691,0.002180378,306608480.0,302785440.0,301935456.0,301330752.0,302281248.0,300247232.0,263187008.0,217823488.0,204537296.0,213321408.0
40.0,20.0,100.0,2000.0,0.75,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,20.0,125.0,2000.0,0.8,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,20.0,200.0,2000.0,0.75,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,25.0,100.0,2000.0,0.8,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,25.0,125.0,2000.0,0.8,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,25.0,150.0,2000.0,0.8,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,25.0,160.0,2000.0,0.75,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,30.0,125.0,2000.0,0.8,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,32.0,125.0,2000.0,0.75,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,37.5,100.0,2000.0,0.8,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,40.0,100.0,2000.0,0.75,2000.0,0.006514918,0.004881183,309641664.0,299035008.0,298749568.0,305087232.0,318873216.0,340264032.0,357944608.0,214694016.0,211262016.0,129786640.0
40.0,20.0,100.0,2500.0,0.75,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,20.0,125.0,2500.0,0.8,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,20.0,200.0,2500.0,0.75,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,25.0,100.0,2500.0,0.8,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,25.0,125.0,2500.0,0.8,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,25.0,150.0,2500.0,0.8,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,25.0,160.0,2500.0,0.75,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,30.0,125.0,2500.0,0.8,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,32.0,125.0,2500.0,0.75,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,37.5,100.0,2500.0,0.8,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,40.0,100.0,2500.0,0.75,2000.0,0.005464054,0.004339722,310179552.0,299418176.0,299030656.0,305044672.0,316945376.0,334005568.0,346310048.0,210529136.0,216577552.0,139948064.0
40.0,20.0,100.0,3000.0,0.75,2000.0,0.005498091,0.003973678,309777056.0,298847936.0,297839968.0,302856512.0,313312384.0,328458272.0,338091616.0,212153440.0,217770144.0,210404704.0
40.0,20.0,125.0,3000.0,0.8,2000.0,0.005498091,0.003973678,309777056.0,298847936.0,297839968.0,302856512.0,313312384.0,328458272.0,338091616.0,212153440.0,217770144.0,210404704.0
40.0,20.0,200.0,3000.0,0.75,2000.0,0.005498091,0.003973678,309777056.0,298847936.0,297839968.0,302856512.0,313312384.0,328458272.0,338091616.0,212153440.0,217770144.0,210404704.0
40.0,25.0,100.0,3000.0,0.8,2000.0,0.005498091,0.003973678,309777056.0,298847936.0,297839968.0,302856512.0,313312384.0,328458272.0,338091616.0,212153440.0,217770144.0,210404704.0
40.0,25.0,125.0,3000.0,0.8,2000.0,0.005498091,0.003973678,309777056.0,298847936.0,297839968.0,302856512.0,313312384.0,328458272.0,338091616.0,212153440.0,217770144.0,210404704.0
40.0,25.0,150.0,3000.0,0.8,2000.0,0.005498091,0.003973678,309777056.0,298847936.0,297839968.0,302856512.0,313312384.0,328458272.0,338091616.0,212153440.0,217770144.0,210404704.0
40.0,25.0,160.0,3000.0,0.75,2000.0,0.005498091,0.003973678,309777056.0,298847936.0,297839968.0,302856512.0,313312384.0,328458272.0,338091616.0,212153440.0,217770144.0,210404704.0
