bead_length,voltage,current,travel_speed,thermol_efficiency,energy_input,bead_width,bead_depth,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
70.0,20.0,100.0,4000.0,0.75,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,20.0,125.0,4000.0,0.8,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,20.0,200.0,4000.0,0.75,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,25.0,100.0,4000.0,0.8,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,25.0,125.0,4000.0,0.8,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,25.0,150.0,4000.0,0.8,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,25.0,160.0,4000.0,0.75,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,30.0,125.0,4000.0,0.8,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,32.0,125.0,4000.0,0.75,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,37.5,100.0,4000.0,0.8,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
70.0,40.0,100.0,4000.0,0.75,1500.0,0.003558794,0.002211645,899806.25,1010652.188,616657.625,-2700790.25,-4039547.75,-3140829.75,-567470.0,2800348.5,6630563.0,10882604.0,15417328.0,20284052.0,24815172.0,31713938.0,43560360.0,82843456.0,142273056.0,212141888.0,259138272.0,277234624.0,284661952.0,294296032.0,301957440.0,305765888.0,306892928.0,307902720.0,307855872.0,308278976.0,308182784.0,308370464.0,308308032.0,308477152.0,308423104.0,308646752.0,308526336.0,308942464.0,308727104.0,309402848.0,309448128.0,309794688.0,310985792.0,312052704.0,311582144.0,307593440.0,290771552.0,242172160.0,156338592.0,85386632.0,40115736.0,23805694.0,20172948.0,15569954.0,12121141.0,8328654.0,4719075.0,1334627.0,-1669599.0,-3958334.75,-4598813.0,-3027230.5,529915.75
80.0,20.0,100.0,2000.0,0.75,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,20.0,125.0,2000.0,0.8,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,20.0,200.0,2000.0,0.75,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,25.0,100.0,2000.0,0.8,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,25.0,125.0,2000.0,0.8,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,25.0,150.0,2000.0,0.8,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,25.0,160.0,2000.0,0.75,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,30.0,125.0,2000.0,0.8,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,32.0,125.0,2000.0,0.75,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,37.5,100.0,2000.0,0.8,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,40.0,100.0,2000.0,0.75,1500.0,0.004848081,0.003091697,-3026499.0,-1805632.0,151811.625,-5119546.0,-6047151.0,-3834219.25,1041788.813,5715228.0,13902590.0,18880428.0,41009648.0,72627192.0,112389296.0,160829168.0,205812816.0,243035040.0,261187616.0,263193088.0,262044064.0,269712128.0,281336320.0,290166400.0,296551232.0,299989312.0,301394560.0,301995968.0,302132320.0,302246688.0,302233152.0,302319168.0,302364768.0,302484672.0,302564672.0,302725504.0,302874048.0,303160992.0,303440384.0,303909728.0,304549184.0,305442400.0,306014400.0,306503744.0,306765376.0,307307392.0,302850304.0,292082112.0,282709408.0,273180704.0,251488832.0,215110480.0,168957680.0,121427048.0,78178040.0,44975360.0,26485118.0,16936174.0,7650033.0,2119768.5,-1209837.75,-2299462.0,407686.0
80.0,20.0,100.0,2500.0,0.75,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,20.0,125.0,2500.0,0.8,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,20.0,200.0,2500.0,0.75,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,25.0,100.0,2500.0,0.8,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,25.0,125.0,2500.0,0.8,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,25.0,150.0,2500.0,0.8,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,25.0,160.0,2500.0,0.75,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,30.0,125.0,2500.0,0.8,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,32.0,125.0,2500.0,0.75,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,37.5,100.0,2500.0,0.8,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
80.0,40.0,100.0,2500.0,0.75,1500.0,0.004450611,0.002890088,-1350483.0,-686680.1875,324242.625,-4537124.0,-5792244.0,-4013837.5,144762.0938,4879303.0,9886786.0,13747103.0,22265292.0,47320240.0,81835408.0,128038104.0,180048768.0,228872480.0,257022048.0,264712688.0,265239488.0,273621664.0,285115424.0,293251264.0,298595008.0,301571584.0,302765184.0,303403264.0,303585024.0,303818688.0,303884064.0,304038976.0,304131680.0,304361600.0,304511936.0,304768192.0,304890560.0,305133248.0,305278400.0,305692672.0,305981568.0,306592736.0,306786816.0,307004320.0,307352736.0,307973120.0,304321408.0,295001952.0,286371008.0,272050688.0,237542144.0,186498256.0,130599872.0,83452320.0,46589792.0,23385896.0,16650769.0,8354280.0,3945158.5,-488686.875,-2892037.75,-2883353.0,561241.5
