50,2500,1000,1,0.002928506,0.001733366,460557.875,515521.4375,270294.375,-1757886.5,-2621398.25,-2184658,-776558.75,1082013.375,3218338.25,5603668.5,8294150.5,11396208,15013086,19348404,24487176,31051772,38681852,55505480,72176392,122011640,189759584,254844624,289024768,296904928,305351904,310540480,311825792,311698528,311309760,310559936,310211104,309511680,309316320,308816768,308775488,308725088,308778432,308488640,310070912,309753152,307847872,293927808,243326384,159546048,93763216,64900836,44352912,34995376,27745824,22020494,17266100,13291564,9896713,6956437,4362267,2049062.875,37143.625,-1517711.875,-2124734.5,-1479324.5,327676.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3000,1000,1,0.002548745,0.001456411,680029.375,701002.875,349865.8125,-1555943.375,-2440140,-2096012.375,-846899.3125,814586.8125,2716433,4824305,7185535.5,9886348,13026902,16752355,21207984,26766112,33683992,43523440,65071056,101083088,172113104,246665840,287668416,297697024,306127456,311224288,312514336,312669504,312259776,311964352,311365344,311015264,310676000,310161760,310375200,309988096,310169696,310376928,312065984,311329024,307233408,286303872,219723552,128034816,75221952,51167260,36244396,28535060,22708714,17990588,14095623,10796762,7960984,5478516,3264949.25,1270019.5,-474197.5,-1801243,-2227224,-1437329.625,382440.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3500,1000,1,0.002137827,0.001126503,797742.25,802613.5,391482.4375,-1395831.25,-2276277,-2002521.5,-887038.5,606747.4375,2311149.75,4189795,6282566,8664676,11424543,14690230,18586792,23468430,29607592,38473040,58742948,85432840,155093056,238677712,286218816,298419776,306887616,311764608,312842560,313413824,312894848,313165440,312228960,312456640,311669056,311728128,311781120,311093760,311582272,311656672,314364128,313036352,306396736,278117920,197149344,104832336,64838880,39170032,30740502,23906876,19102876,15088386,11812650,9000914,6578657,4438850,2516549,769522.25,-763807.875,-1915809.625,-2220515,-1365986.25,408625.875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4000,1000,1,0.001838007,0.000829863,847933.9375,848278.4375,407690.75,-1270655,-2131963,-1908639.875,-899942.1875,458433.8438,2004767.25,3702462,5585154,7721589,10186410,13104726,16558955,20936578,26314288,34628056,46158740,81610168,138408320,230890096,285049280,299613792,307782144,312361024,313149056,314092096,313419264,314178240,313254304,313850560,313000096,313642560,313158656,312735360,313288640,312784704,316547296,314329856,304477120,268137984,174155856,89045680,54972720,33651116,26154944,20356722,16238875,12827414,10016702,7597006,5499488.5,3635058.75,1947781.5,403729.0625,-955966.75,-1966147.75,-2182127.75,-1301007,411553.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2000,1000,1,0.003160297,0.001915416,-12337.75,139831.7344,94461.5625,-2954662.25,-4134084.5,-3454700.75,-1353426.5,1416195,4623759.5,8244213,12347885,17126002,22582520,29056676,38009100,50486736,72670264,125367920,183193504,240401808,271128320,279582432,288940512,298640992,304701408,307353344,308247392,308592832,308584128,308489216,308243040,308098944,307899328,307867008,307828224,307889888,307902656,307781120,307199872,307108928,307663584,308055264,303328384,291599072,257743360,195052928,131176640,83522064,57864316,43709112,32681300,25440090,19212972,13917522,9324830,5317382,1875245.5,-842132.875,-2201285.25,-1858330.375,344415.5625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2500,1000,1,0.002635094,0.001453138,578371.5,655366.625,337606.75,-2419353.5,-3610905,-3061099,-1209277.5,1245497,4063603.5,7215582,10731274,14819704,19376940,25113112,30267264,43853176,53876452,98112736,159869584,227946096,268814144,282183488,292188288,301215040,306154944,308492960,309189056,309785952,309646496,309888640,309522816,309611648,309262976,309304704,309166848,309049216,309229696,309326336,309338816,309942400,310720320,310221888,303206528,277458688,211803936,131088112,73102400,48649892,34527564,27134846,21539340,16624133,12349106,8598360,5259839,2266162.5,-341734.25,-2346265,-3074938.5,-2118339,406779.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3000,1000,1,0.002142411,0.001056164,911244.75,889445.875,434335.125,-2154751.25,-3363712.5,-2926070.5,-1273036.25,933359.375,3458851,6259244.5,9377376,12950026,17018520,21966736,27366424,35108544,49378864,77546192,141491968,216821824,265604288,282803488,293126688,301937120,306524480,308770624,309330752,310176320,310055264,310434816,310176448,310387456,310067584,310241024,309920128,310177824,309901120,310166464,310471872,310839328,311460928,310704320,301664480,271721792,199623152,117652112,64570376,45182616,31833534,26062692,20556752,15888183,11820896,8262611,5088152,2237821,-249006.625,-2151361.5,-2822002.5,-1841400.5,548153.4375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3500,1000,1,0.001741217,0.000673827,1056025.875,1054867.875,508773.75,-1894260.75,-3080467,-2720817.75,-1232151.25,764959.5625,3044587,5556393,8345601,11513904,15152138,19512566,24613264,31051082,43833856,65261364,119807808,205053408,262815648,284766496,295150464,303360416,307266592,309616192,309919296,311008960,310929664,311513408,311425312,311882240,311740736,312157536,311849120,312356352,312251904,312080576,312983872,312797600,315619872,312212544,297844672,249175808,155321264,76000800,47014984,29306796,23992252,18851572,14840615,11282879,8223838,5472536.5,2985221,707794.625,-1294280.25,-2790064.25,-3142596.75,-1929963.25,523669.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4000,1000,1,0.000863229,0.000366013,1118225.875,1110278.875,532310.6875,-1701708.75,-2841757.25,-2535491.75,-1180076.5,645389.625,2724556.5,5011015,7538652.5,10417940,13694680,17713470,22292872,29061380,36585876,64884112,101530328,195670528,260768720,286548480,296714176,304494176,307682400,309944320,310138560,311207616,311251520,311777792,311944448,312368704,312492064,312897408,312856512,313520512,313032672,313238976,313859392,313317632,316808384,312889664,294808320,236486992,135355712,63161132,43062896,26372410,21262958,16529730,12962711,9810204,7104094,4659309,2440436.25,397990.0625,-1401728.625,-2735654.5,-3001736,-1793487,534672.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2000,1000,1,0.002986365,0.001864893,35669.5,292657,259374.25,-3482345.5,-4887956,-3956350.25,-1230608,2320438,6405555,10875224,15806346,20366468,28643340,32924548,56261540,100297152,156309936,215672384,252983488,267520912,274453184,284944320,294601280,300444256,303434560,305225312,305970784,306650912,306829568,307182944,307234880,307490176,307454336,307648128,307599968,307728320,307774592,307876064,307997248,308302976,307870400,308610432,309138368,306142496,297518816,272567808,215595520,144608000,86780496,48610240,33229166,24650516,18510668,13571234,8834805,4511151,717667.625,-2266200.5,-3570641,-2736011,396377.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2500,1000,1,0.001754135,0.001568456,820117,822861.625,447849.375,-3095467,-4623755,-3920178,-1548970.25,1589280.5,5157718,9116952,13341062,18078550,21627314,29992504,38148792,73132432,132160288,198105024,246597584,267974288,276157696,286992864,295761856,300891328,303540288,305278464,306036032,306819456,307123904,307532608,307735776,308032896,308174592,308379520,308461376,308622560,308648320,308850368,308838528,309074304,308943040,309800480,310185760,306679584,296522080,268651040,205300160,132391160,75239600,40273328,30370696,22135952,18142594,13297113,8733323,4512488,807988.0625,-2092838.25,-3314258.5,-2336939.5,701254.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3000,1000,1,0.002211208,0.001287886,1200584,1200051.875,622761.1875,-2596313.5,-4079870.5,-3473159.5,-1325263,1526177.25,4768848,8340199,12220740,16577414,20729474,27459912,32225746,56842576,108793664,182913632,242150176,269846656,278999488,289757440,297823680,302371136,304487040,306062656,306799424,307559552,307997472,308476800,308801056,309185376,309429632,309773408,309862848,310309600,310129344,310668416,310705152,310873920,311457696,312245408,313228224,308769664,290973440,236723696,146508128,74785328,35062344,26258326,18794902,15999351,12029391,8342631,4837612.5,1610909.25,-1257805.875,-3433491.75,-4057657.75,-2576103.5,672131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3500,1000,1,0.001945449,0.00099495,1389769,1362856.5,685337.375,-2326216,-3783290,-3266393.5,-1305124,1308931.125,4286806.5,7546772,11141620,15134378,19596308,23783928,32571110,47495756,90908368,170210672,237736512,271122592,280786336,291407680,298937280,302996032,304841792,306266944,307017888,307620896,308152640,308553856,309099392,309452288,309981920,310335360,310798848,311113152,311273408,311927232,311640896,312145248,312656384,313022016,315090720,308828576,286446784,219260352,121242528,55749996,29253524,22835782,17439576,13974128,10340716,6992740,3867755.75,969028.6875,-1604613.25,-3535583.25,-3996798.5,-2440571.5,708553.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,4000,1000,1,0.001615328,0.000661318,1460962.25,1431529.75,707616.25,-2097295,-3502221.75,-3056283.5,-1266024.375,1132619.25,3857321.75,6853439.5,10127516,13882814,18006428,23042142,29715036,44566240,75760176,159084528,233666368,272597568,283014816,293486016,300156224,303514240,305152768,306214976,306958208,307437472,308025088,308456320,309114464,309586432,310358336,310809728,311637088,311949184,312651584,313052640,312921120,313691840,313702208,313707552,317609792,307940928,280848064,199229184,98704048,42684716,28325710,18807620,15830406,12102506,8898370,5876883,3102546.5,503056.375,-1800664.375,-3515675,-3855028.75,-2292708.5,709208.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2000,1000,1,0.003186668,0.001845227,172901,463205.9688,481364.875,-4107324.5,-5802719,-4637445,-1275823,2848671.5,7292226.5,10000310,14818648,16985420,39324976,74255896,129403552,185825552,232056000,254235328,258820960,269382528,280845696,289523104,295108736,298749504,300747872,302077216,302915648,303583232,304080512,304532864,304930752,305373536,305718272,306112896,306380096,306739584,306929344,307238848,307430336,307659776,308066496,308338560,308307200,309804128,307634624,301889024,288339776,252256304,186419168,118710704,66625624,31489840,13182141,12573678,7125204.5,4288423,259437,-3026791,-4455334,-3285529.5,665560.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2500,1000,1,0.002716595,0.001545906,1183741.5,1125273.625,710532.5,-3527450.25,-5311127.5,-4379993,-1430014,2341973.25,6458637,10060238,14118566,13236899,23368870,52155632,102843216,164588448,222588832,252675520,260196560,272158272,283090432,290870624,295797856,298982336,300771072,302016960,302863776,303509920,304043840,304515232,304996992,305431424,305923488,306388192,306858944,307289088,307714592,308035968,308365696,308618464,308841312,308980768,309347520,310019584,309277760,302142752,286999072,246858656,174497472,105637472,54749048,22599246,10180789,12978366,8057713,4728917,660625.625,-2644445,-4038178.75,-2743619.5,1032789.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3000,1000,1,0.002361068,0.001300775,1592717,1549335.5,878240.25,-2989186.25,-4725990,-3890833.5,-1182874.625,2362417,6225803,10283514,13018463,17389644,17570188,37784584,84024984,148488864,215956608,252804400,262791296,275424704,286016896,292986752,297253216,299830016,301500864,302527008,303364480,303964096,304581056,305071776,305677248,306187744,306876416,307397568,308141440,308569152,309247360,309568928,309917888,310497792,310530912,311191712,311904352,314866720,311736000,303132192,275280384,204370064,116027632,54138696,18419668,8696026,10918736,7921934,5120624,1644254.875,-1677747.25,-4274317.5,-4993349,-3111304.5,941046.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3500,1000,1,0.001952409,0.000915805,1820671.5,1749361.625,940162.75,-2671172.75,-4374173,-3651085,-1149824.375,2113405,5809888,9598586,13648318,15866110,21620132,28604190,67496616,133930296,209274704,252573920,264790752,277859456,288018368,294156672,298056000,300069440,301587776,302341632,303164160,303658368,304287936,304804992,305471968,306067584,306886304,307559840,308504480,309049440,310058048,310354336,311207808,311577216,311607104,312653248,312828416,314935232,313833856,301959104,266420288,182028800,91756656,35858420,11706828,13129893,9295182,7731882,4347071,1107452.5,-1987234.25,-4322424,-4879447,-2931066,969723.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,4000,1000,1,0.001689768,0.000671784,1884153.25,1819200.25,951718,-2408468.5,-4042956.25,-3396139,-1087293.625,1949460.375,5397408,9025984,13075258,16329569,23774908,25038876,55809692,120287000,203308512,253044160,267682528,281036224,290282880,295298144,298729536,300197888,301399680,301999872,302645920,303067072,303636736,304195168,304912288,305667360,306589248,307501696,308611008,309474368,310643968,311216256,312398336,312575808,313021056,313974016,313387712,314934976,315989056,300373088,256768640,160020720,70263984,24681444,15953442,11208029,9894943,6845200,3749154.5,666106.75,-2134532,-4254917,-4682727,-2752052.5,953598.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2000,1500,1,0.00520009,0.0036662,-536688.25,-434434.25,86245.46875,-988825.0625,-746923.125,528573.25,2662259.5,5299310,8382062,11951062,16132196,21096056,27064970,34302912,43180132,54196944,68093328,87788616,107454608,143046528,196069952,245912448,282996352,301908544,305399968,307643264,308396928,309353216,309118720,309376832,309242496,309658560,309485696,309420864,308582400,308184128,307372672,307712256,307606176,306557760,302711808,283553408,241592976,189908800,143627216,111709280,88355856,68080208,53767616,42768536,33979740,26825840,20908144,15959922,11769520,8182500,5120628,2584066,816682.5,-84218.51563,267586.8125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2500,1500,1,0.004738032,0.003183145,-224950.5,-162019.9375,97612.28125,-1165879.5,-1275289,-378658.9063,1321366.375,3455281.75,5938508,8786026,12092593,15986903,20649144,26265392,33164398,41562480,52420760,65824872,88912032,111386048,164478656,221896320,273743616,299897536,305860736,308229440,309353792,309550304,309268704,309095392,309087488,309174848,308908256,308812768,308077888,307432704,307378496,307533888,307827424,306557120,299911520,270035648,214423968,156272160,113353992,89716896,66915452,52719672,41886128,33360996,26451022,20781452,16066328,12095739,8704634,5774972,3262443.5,1210239.25,-89413.21875,-486189.875,242342.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3000,1500,1,0.003806409,0.002605362,55552.625,86505.00781,162626.1563,-1134683.875,-1421773.75,-739686.6875,695750.5625,2518516,4629527,7029292,9791423,13019356,16857180,21454744,27069922,33895788,42643012,53496224,71877488,94656992,137036800,199075456,262337440,296998912,306455808,308988576,310504000,310083904,309710976,308908480,308763712,308543232,308353536,308115712,307546688,306945440,307660416,307708256,308599488,306347936,294195520,249325920,182724240,124740752,94627248,68007024,53287072,42202224,33739432,26890100,21318956,16701906,12838941,9557341,6729554.5,4263714,2138798.5,425373.9688,-562469.75,-642812.5,274896.9688
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3500,1500,1,0.004049784,0.001810182,260715.25,266879,217357.5625,-1092160.5,-1492492.75,-949078.625,314060.8438,1934654.75,3804235.75,5914292,8324797,11124136,14432082,18378576,23166000,28980208,36342200,45551128,58776160,82228544,115609552,180036528,250491872,293310240,306805888,309784000,311834624,310998272,310552256,309113280,309074976,308305536,308569440,307949760,307896384,307371264,308217536,308818272,309564288,305676864,287101440,229524368,159222960,104484624,81455616,56953236,45122872,35793396,28671934,22843972,18096722,14134734,10804637,7955414,5482024,3308435,1428366.5,-69410,-856134.1875,-728561.8125,310689.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4000,1500,1,0.003773403,0.002407277,413086.875,422055.7188,275996.625,-986819.0625,-1438809,-983715.75,152805.4219,1621253.75,3309228.75,5202712,7351867,9833466,12751260,16217289,20406592,25472688,31892746,39904512,51557088,73296176,100255680,161580352,238665216,289550656,307289792,310409408,313023616,312021824,311584832,309608192,309711232,308359872,309052096,307926944,308425248,307960128,309440224,309852064,310304960,303055040,271580480,195530480,123507968,85106408,58577600,45120932,35822008,28644746,22971116,18333138,14499526,11283340,8553603,6197803,4130932,2296656,702201.75,-549280.5,-1124462.75,-808394.4375,321155.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2000,1500,1,0.005139856,0.003509438,-1094165.25,-822781.625,-81815,-2011355.5,-2006778,-500893.8438,2254638.5,5718833.5,9804314,14569284,20196304,26937942,35129512,45328024,57948720,76219216,93883176,127576392,178098144,226237024,265299104,285792896,293229984,297937152,304710208,308306752,308545216,308401536,308576192,308618016,308722336,308845760,309011456,309230592,309394688,309361728,309137664,308602880,308335296,308087936,306540672,302782848,291158304,264390656,223123904,174589968,131598472,98513600,79439464,58813464,45257208,34771128,26573454,19872918,14290242,9564418,5577428,2321074.5,165352.0938,-772661.375,130005.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2500,1500,1,0.004636898,0.003057696,-546528,-374121.5,-11108.375,-2107416.5,-2516349,-1467256.5,747130,3571000,6876539,10681813,15122803,20379580,26712020,34381164,43981756,56113360,75706576,97593744,142928096,199866144,252901680,283393952,294517056,298557024,305274240,308905216,309364480,308777984,308839744,308488576,308613056,308456864,308792128,308702144,309011776,308679104,308515840,307683136,308074368,308162912,306537792,301747424,286673504,248768224,194306576,139033056,99285056,77216720,57268588,44407528,34593136,26766848,20382620,15047156,10531280,6652924,3352290,690533,-891402.75,-1188753,162435.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3000,1500,1,0.004276216,0.002827327,-100984,17036.42188,120906.5625,-1928171.125,-2506809.5,-1687331.625,219972.25,2673447,5526413.5,8775384,12526301,16918830,22167902,28452052,36231468,45520712,62865980,78094816,116433792,176769824,238020672,279476864,296013312,300082560,306386688,309618112,310248704,309328608,309187712,308408384,308594048,308064704,308398848,308039552,308441344,307931328,307860096,307387840,308237568,308560832,307061312,299679488,274213472,216083792,151845424,100218736,76540024,54423228,42793652,33546792,26364128,20380764,15422338,11206522,7584035,4425155.5,1713257.75,-442455.0625,-1566254.125,-1399855,214675.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3500,1500,1,0.00394554,0.002594805,246224,311139.7188,226177.0625,-1779877.125,-2480168.5,-1829879.125,-150077.2344,2030778,4552690.5,7400227,10652838,14436990,18901092,24262168,30717240,38789148,48862640,69444264,94712784,154147488,221122400,273542048,295892160,300827136,307214816,310462528,311125888,309981056,309857408,308707776,308905792,308122560,308486048,307924928,308538624,307857248,308303552,308190816,309293664,309643200,307697152,296709664,259779392,187259280,123144760,77919400,62823472,43807664,35137056,27655934,21785040,16804566,12647536,9068175,5959288,3216938.5,848686.3125,-1009572.75,-1867586.25,-1435216.25,295673.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4000,1500,1,0.003699186,0.002370652,485573.875,517480.5625,305259.8125,-1640612,-2408047,-1871126,-354308.0625,1629620.875,3914324,6477290,9382030,12744029,16677860,21404976,27025140,34197084,42395304,60749816,80478216,133918120,205752592,267138960,294947136,301205120,307803488,311151456,311890112,310824768,310492832,309466784,309359168,308714432,308883840,308464192,309050240,308469280,309208384,309300288,310599104,310789536,307896320,292481152,244543248,162624736,100934832,68873512,48067448,37403776,29953442,23690484,18643294,14364854,10750142,7617429,4868893.5,2424262.75,302866.9688,-1342935.75,-2020511.125,-1422366.75,357411.6875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2000,1500,1,0.0047438,0.003414155,-1690555.25,-1195519.25,-174482,-2969354,-3159214.5,-1348617.875,2140258.25,6566318,11798757,17929792,25168092,34075900,44746768,61386360,76881656,111140448,155626880,205650336,247167312,271708096,280137088,281486080,290300160,300857408,305897280,306850432,307172352,307101760,307290688,307187040,307347616,307294400,307570688,307647872,307938944,308099648,308544928,308504384,308458048,308371328,308175648,306789376,301365376,292064960,275945472,246267376,203798912,155955040,114296840,81694784,64127016,45715908,33783428,24457156,17181124,11152911,6143868,2101893.75,-469670.875,-1452004.25,39386.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2500,1500,1,0.004486314,0.003034102,-869212.75,-535762,-29100.5,-2907713.25,-3532901.5,-2215049.25,662660.75,4358735,8691966,13704188,19496814,26420452,34312720,47406200,57229336,82765520,122253016,178360768,230245344,267328288,282291136,285038880,293078464,301975552,306819008,307676736,308035264,307713728,307828032,307620128,307794752,307634496,307885984,307802560,308203136,308137696,308579168,308033088,307968384,308058208,308183104,306794368,301592384,291246400,268446688,222431776,166228080,114697272,78485720,60230652,43349768,32880576,24643304,17911164,12261909,7419080.5,3320233.5,47939.0625,-1790216.375,-1937898.25,116799.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3000,1500,1,0.004053011,0.002660264,-160282,13693.03125,139630.375,-2733744,-3632527,-2644640,-188070.7344,2996844,6704204,10919625,15758112,21364026,27888368,35157736,47342964,61616320,95206528,150890816,209725104,259500144,281982976,286853120,294822848,303045472,307520640,308408832,308666048,308302208,308277984,307963648,307904640,307759744,307778176,307781920,307953088,307993088,308194304,308005056,307902208,308403424,308682112,307367296,301767744,289261696,255257584,194467344,132651944,85669824,58132496,46227948,33709344,26204162,19725226,14235612,9480251,5339888,1790027.625,-1009335.25,-2403721.5,-2046805.25,271364.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
