180-120-17-70-2000-2000,311.14304,314.77472,321.413248,326.933888,331.482496,335.015776,337.77008,340.354432,338.98096,308.672096,276.25408,266.956128,258.855568,252.654304,248.392528,245.85872,244.640048,243.804176,239.241824,226.328288,217.500352
180-120-17-60-4000-1000,317.575744,327.361888,343.498496,352.246528,329.418912,296.530656,283.111296,273.449504,267.345888,263.381504,257.664432,245.46864,225.111072,199.003424,170.409168,141.207216,112.526872,73.812192,39.505112,71.0506,112.26608
180-120-17-40-2500-1000,315.968256,321.20368,330.331392,337.263872,339.041952,312.778976,280.94288,268.74384,259.662544,253.827904,250.947744,250.055728,249.067936,245.398464,237.403136,224.532416,207.084144,169.40032,106.840672,96.576216,120.949824
180-120-17-70-2000-1000,301.043136,308.606144,320.99616,329.70128,335.897024,315.077792,286.495808,275.861888,266.71968,260.180464,256.140704,253.745632,251.686336,248.560032,243.423888,235.877424,225.748096,202.7244,157.000672,136.41472,144.239552
180-120-17-50-2500-3000,323.7208,326.417152,330.4776,333.356096,336.26176,338.76256,340.988256,343.013216,345.313568,346.658336,321.2232,288.713632,275.762624,265.340496,257.031168,250.455392,245.51416,241.20768,240.071984,236.884272,232.608352
180-120-17-40-3000-3000,323.860128,327.643168,333.185344,336.6304,339.79488,342.72848,345.469504,348.57856,352.103456,331.057984,300.35488,285.795872,273.912832,264.269648,256.47472,250.561136,246.410624,243.43856,239.528544,217.172944,197.423712
180-120-17-80-3500-1500,304.052864,312.720128,327.693696,338.168832,346.924672,352.75904,327.795904,294.759968,282.122208,271.895936,264.65192,259.954448,256.272928,251.704832,244.774528,234.712864,221.289888,191.43568,139.352368,131.163296,152.741152
180-120-17-50-2500-2500,321.025216,323.968736,328.947264,332.701952,335.79728,339.067808,341.815936,344.557152,347.480672,323.196192,290.33136,276.584864,265.544864,256.877264,250.259328,245.691168,242.945904,241.693696,239.9728,226.844224,215.150064
180-120-17-70-3500-3000,317.971392,322.60256,330.818176,337.543936,343.052672,347.809888,352.192512,354.87072,354.716384,327.732928,294.820384,282.190528,271.765792,263.792816,258.046048,254.20496,251.772896,248.190176,236.420096,216.231536,205.158784
180-120-17-50-3000-1000,316.243424,324.024736,336.412864,344.605056,327.720576,299.358976,284.777184,273.031296,264.7688,259.873168,257.320176,254.723248,248.79912,237.175488,220.013088,199.461168,176.910848,136.467152,81.404,90.56848,126.080752
180-120-17-80-2500-2000,306.356608,311.118528,320.344032,328.271456,334.713792,340.074624,345.243296,350.308224,326.78,293.566816,280.117248,269.459264,261.44,255.740416,251.9752,249.55392,247.860576,243.674448,228.851456,207.935328,198.398208
180-120-17-60-2000-3000,321.619648,323.868864,327.80416,330.871808,333.547072,336.25248,338.504608,340.33088,342.131392,343.069248,342.171328,314.37328,281.450816,270.488704,261.895392,255.0296,249.58624,244.121968,241.478704,243.599296,245.253216
180-120-17-60-3000-1000,312.19616,320.768544,334.801632,344.422656,328.214144,300.346816,286.39424,275.101088,267.209232,262.441728,259.491936,255.77296,248.310624,235.33144,217.129552,195.790464,173.144432,134.591488,83.861352,97.496216,134.816416
180-120-17-60-2000-1500,309.91392,314.1272,321.69344,327.892224,332.793184,337.4928,342.451072,320.099264,288.176352,274.748128,263.811792,255.584096,249.952128,246.706976,245.300304,245.014688,245.096608,242.67808,225.886688,196.556848,181.563552
180-120-17-70-2000-1500,305.909632,310.616928,319.32064,326.65968,332.473024,337.890272,343.502752,321.546144,289.76784,276.599392,265.977952,258.028,252.57088,249.315744,247.640784,246.808544,246.095312,242.170432,224.211968,197.5544,185.34712
180-120-17-50-2500-1000,313.015296,318.96128,329.593472,337.825344,340.709376,314.903808,283.259936,271.572192,262.593744,256.62224,253.531744,252.102032,250.153888,245.32672,236.141984,222.613936,206.007472,172.495168,116.637848,109.525344,133.621936
180-120-17-40-4000-2500,324.355776,329.792288,338.757216,345.02368,349.490304,353.855072,360.015968,343.536512,313.83088,295.846464,280.956576,269.247552,260.70832,255.339168,252.634592,251.836032,251.884944,245.345632,206.319744,156.875936,139.843792
180-120-17-70-3500-1500,309.305408,317.538784,331.35728,340.732736,348.588416,353.625696,328.27664,294.843712,281.766176,271.278752,263.941504,259.477136,256.456896,252.895392,247.050704,237.890144,225.060672,195.590928,142.848704,130.319264,148.38576
180-120-17-80-2000-2500,309.716128,313.322944,319.63488,325.094976,330.01408,333.918592,337.966848,341.334208,343.655808,345.03216,317.48192,283.596832,272.382208,263.512896,256.627936,251.457104,247.820768,244.422432,240.493248,234.691936,230.896528
180-120-17-50-4000-2500,323.327104,328.47984,337.08672,343.453536,347.772864,351.160512,355.783872,356.407648,327.033536,291.937984,277.940096,266.846688,258.813952,253.880896,251.51584,250.836544,250.651616,244.795584,214.334032,173.983744,158.373792
180-120-17-80-3500-2500,310.50112,315.990464,326.362752,334.951008,342.01536,348.122912,353.839808,359.686176,336.995744,302.79136,287.368448,275.41952,266.477408,260.157536,255.874864,252.796128,250.019248,242.40032,220.644032,197.157024,189.248544
180-120-17-60-3500-2000,317.610016,322.99168,333.17744,340.570304,345.613568,351.081312,354.952032,330.176864,297.011104,282.853504,271.053664,262.293872,256.642784,253.628112,252.191776,250.944,248.49472,236.406528,200.877376,168.133936,160.521248
180-120-17-70-2000-3000,317.537664,320.270336,325.191392,329.242048,332.738464,336.134464,339.009344,341.490944,343.964256,345.30688,344.650816,316.694624,283.551808,272.614592,263.981648,257.181776,251.877504,246.520032,242.934784,242.716544,243.006816
180-120-17-60-3500-2500,319.58976,324.230944,332.663072,339.321472,344.630496,349.1192,353.603232,358.312576,335.131552,300.897696,285.09216,272.676512,263.37824,257.01584,253.214592,251.294128,250.388784,246.783072,228.23496,198.199424,183.437664
180-120-17-60-3000-2000,315.840928,320.711616,329.589856,337.0128,342.58432,347.59136,353.936384,334.987904,303.772608,287.745408,274.768544,264.74496,257.598784,253.172464,250.911328,249.907824,249.06464,243.413936,219.69304,187.911648,174.719808
180-120-17-40-2500-1500,316.025568,320.64128,328.806816,334.258688,339.056896,345.646656,328.176256,299.2376,284.550752,271.463456,260.719888,253.083488,248.38936,246.310192,246.086992,246.602496,246.453216,237.364672,197.436896,151.747648,137.332624
180-120-17-80-2500-3000,312.359616,316.413568,323.449088,329.239104,334.593856,339.095744,342.904032,346.331008,349.604384,351.835072,325.99456,292.537472,279.891808,270.045536,262.352736,256.389648,251.965472,247.27192,241.471184,234.100048,229.7044
180-120-17-50-3000-2000,318.734592,323.254016,331.315616,337.807648,342.465024,346.740864,352.563712,333.688576,302.782752,286.664544,273.445856,263.082752,255.571648,250.869664,248.593264,248.014512,248.129712,244.656672,220.6752,182.595376,164.929088
180-120-17-70-4000-2500,316.5744,322.299712,332.51472,340.879968,346.986944,351.797056,357.34848,358.366112,328.832032,293.974912,280.727168,270.205056,262.62672,257.784672,254.879568,252.764272,250.168128,240.165056,211.27816,182.690976,174.557344
180-120-17-50-2000-1000,308.895456,315.015392,324.612832,330.991232,335.388832,313.263936,283.573536,271.999008,262.263488,255.27368,251.108576,249.185104,248.37072,247.132256,243.998704,237.992976,228.659632,205.190096,156.8012,130.245744,134.128448
180-120-17-40-2500-3000,324.305536,327.003232,330.601088,332.651232,334.958624,337.134848,339.33424,341.489728,343.904256,345.396384,320.602272,288.794112,276.053152,265.598576,257.104816,250.234176,244.835232,239.521584,237.256912,229.123904,220.288672
180-120-17-80-2500-1500,302.172864,308.227456,319.679552,328.663488,335.64368,342.404544,343.570112,315.444768,284.0528,273.55344,264.669568,258.280176,254.1824,251.605888,249.481296,246.714848,242.571296,229.92888,196.934416,172.473664,170.851168
180-120-17-40-3000-2500,321.73552,325.894912,332.704224,337.317504,340.999616,344.4152,348.277568,353.122944,333.880256,303.89696,288.909248,275.960128,265.241936,257.048304,251.244016,247.650944,245.921888,245.758304,235.500336,199.056992,173.150752
180-120-17-50-3500-2500,322.198912,326.502912,334.316096,340.167808,344.714688,348.663232,352.641472,356.96096,333.839392,299.849664,283.949216,271.289216,261.677376,255.009792,251.053248,249.289072,248.975536,247.305408,228.720848,192.54088,173.183264
180-120-17-60-2000-1000,305.238976,312.199424,323.363168,330.89264,336.186368,314.748352,285.560992,274.421664,264.96768,258.20632,254.132784,252.023136,250.62624,248.437088,244.27152,237.472672,227.746752,204.595648,157.710288,134.280384,140.184224
180-120-17-40-3500-1000,323.316864,331.11712,342.55808,348.898144,327.724416,295.65056,280.838784,269.461952,261.926992,258.052048,256.130944,252.217024,242.368208,225.345344,202.013504,174.189088,144.017088,96.80112,42.80334,61.5233,102.431816
180-120-17-40-3000-1000,319.189664,325.809952,337.193984,346.87136,331.137312,301.271136,284.682816,271.820544,262.708176,257.204736,254.63912,252.905168,248.564288,238.978848,223.45088,202.671328,178.101872,133.32408,73.930344,78.597936,110.90292
180-120-17-70-4000-1000,312.873664,323.432512,340.534976,350.737088,329.679552,297.606016,284.615552,275.116288,268.965408,264.627984,258.265584,245.560576,225.0928,199.124128,170.552592,141.254096,112.860872,75.021608,45.698932,80.019856,119.59416
180-120-17-40-3500-3000,324.353312,328.848896,335.509184,339.612672,343.174464,346.629824,349.992128,352.096256,351.859744,325.751648,293.502752,280.535968,269.683968,261.104736,254.708576,250.370192,247.889632,247.06832,236.893072,200.574272,174.4052
180-120-17-80-4000-1000,307.895488,318.96928,337.718784,348.788,327.670592,296.188192,283.928928,275.04352,269.207616,264.492,256.854832,242.36336,220.357824,193.511312,164.51064,134.967216,106.424968,69.440448,45.837284,84.485024,123.578352
180-120-17-50-2000-1500,312.862464,316.497792,322.974592,328.214464,332.29648,336.3216,340.601856,317.93632,286.035488,272.470272,261.288816,252.78048,246.913888,243.533024,242.191792,242.258096,243.017728,242.140112,226.153296,192.214992,172.923904
180-120-17-40-2000-1500,315.193408,318.349344,324.145632,327.825696,330.176384,334.779008,339.521152,315.755392,283.476608,270.390368,259.614352,251.322832,245.541856,242.1812,240.847264,241.035264,242.123072,242.041376,223.154784,180.193376,155.352
180-120-17-60-3500-3000,321.73792,326.042592,333.293088,338.9608,343.728544,347.828736,351.547328,353.702912,353.265984,326.403296,293.525088,280.62288,269.990912,261.821728,255.978672,252.252928,250.2292,248.279904,238.835248,217.043072,203.391664
180-120-17-60-4000-2500,320.123552,325.710272,335.66208,343.742624,349.531008,354.48576,361.380416,344.811168,314.370432,296.253632,281.542464,270.213408,262.107392,257.04728,254.3472,252.901584,251.35528,242.937232,213.237536,179.424736,167.864192
180-120-17-70-2500-3000,317.5712,321.141216,327.170496,331.978432,336.500096,340.2824,343.48576,346.360896,349.183648,351.019424,325.121408,291.7936,278.987712,268.969472,261.17848,255.187648,250.831424,246.761648,242.961856,237.359952,233.29632
180-120-17-60-4000-3000,322.275744,327.040128,335.631936,342.20672,347.67136,352.416832,356.79024,362.295616,342.276224,309.516928,292.136576,278.381696,267.994912,260.570528,255.804544,253.145648,251.818816,248.504704,231.485584,202.01672,186.694784
180-120-17-70-2000-2500,314.829952,318.02752,323.407072,327.945088,332.074272,335.250784,338.66352,341.224256,342.56032,343.211328,315.36784,281.676384,270.892832,262.269872,255.483216,250.379552,246.81392,243.907456,241.747776,237.74552,234.423952
180-120-17-50-3500-1000,319.701216,328.35232,341.477344,349.226624,328.9552,297.5552,283.26224,272.16736,264.782112,260.757984,258.059088,252.789952,241.233232,222.805744,199.875136,174.364192,147.259648,104.624424,56.777584,75.889776,114.002736
180-120-17-40-4000-1500,323.407424,330.534464,341.087168,348.610208,357.170176,340.781376,309.684864,291.178144,276.487232,265.625184,258.854176,255.827472,254.872992,253.0584,246.96384,234.181808,214.696992,170.764416,99.54672,89.695312,118.377896
180-120-17-80-4000-1500,306.149184,315.371968,331.06208,343.782432,356.521728,342.792128,312.821504,295.316672,281.727936,271.862944,265.253392,260.59192,255.58048,247.928704,236.29456,220.594864,201.806784,165.765584,112.181152,115.562144,146.490272
180-120-17-60-2500-3000,321.466816,324.516,329.409088,333.160896,336.811232,339.836736,342.480576,344.89392,347.394752,348.88512,323.042496,290.005504,277.086976,266.865696,258.866464,252.679904,248.177792,244.381808,242.431968,238.692544,234.966752
180-120-17-60-2500-1500,311.065824,316.107456,325.588064,332.731712,338.52784,345.315072,338.537888,310.887296,285.746016,272.116832,262.15888,255.227456,251.193168,249.3036,248.533168,247.6288,245.517888,235.203888,202.822592,170.629072,161.985408
180-120-17-80-3500-3000,312.77808,318.024544,327.246016,334.839744,341.272768,346.836416,351.917888,355.145792,355.211296,328.216896,295.488192,283.130464,272.8192,264.877472,259.006016,254.811184,251.758336,246.60976,232.77168,213.574944,204.373632
180-120-17-70-2500-2000,311.528352,315.756992,323.909184,330.83616,336.403168,340.982208,345.502976,349.968448,326.158624,292.87984,279.192064,268.293968,260.128,254.432048,250.879168,248.91912,247.922224,245.222512,232.086896,209.81256,198.314848
180-120-17-60-2500-1000,309.303648,315.947648,328.049344,337.543264,341.374304,316.216032,285.085856,273.93184,265.30768,259.560656,256.41616,254.437552,251.440816,245.399488,235.267968,221.14152,204.189472,171.567968,118.700832,113.537976,137.599424
180-120-17-40-2000-2500,322.169408,324.219776,326.90368,328.671296,330.605376,332.321312,334.66368,336.67136,336.75648,334.242432,306.938304,276.672,266.841984,257.996752,250.713536,244.819456,240.298112,236.044576,235.1092,230.29888,224.085616
180-120-17-70-3500-2500,315.66784,320.674176,330.048704,337.758656,343.891552,349.060704,354.131424,359.463104,336.535328,302.256128,286.636576,274.473184,265.413728,259.163632,255.220848,252.798544,250.971232,245.129088,225.023744,198.748432,187.637056
180-120-17-70-3500-1000,310.86352,320.956192,337.059328,347.44256,328.989312,299.054976,286.002016,275.773056,268.901568,264.641664,260.422048,252.598336,238.5852,218.396688,194.240448,168.379152,142.065008,102.329504,61.660888,90.36736,133.163792
180-120-17-80-2000-1500,300.786944,306.040768,315.827968,324.185472,330.913792,337.089728,343.410112,321.914688,290.317696,277.402336,267.04752,259.273104,253.849536,250.429424,248.355648,246.904896,245.417232,240.250816,221.374656,196.533024,186.233248
180-120-17-40-4000-2000,323.27328,329.447808,339.912064,346.43728,351.763264,358.627616,343.704992,314.997376,296.3816,280.98448,268.98608,260.472096,255.60224,253.717616,253.454,252.845136,249.264352,226.429296,165.497024,125.720384,126.953616
180-120-17-60-4000-2000,318.153344,324.775936,336.626816,345.38192,352.305152,360.32176,345.900192,316.72464,298.042944,282.87456,271.279936,263.16744,258.340832,255.742032,253.768992,250.6328,244.706224,223.9984,176.49344,147.734256,149.624992
180-120-17-70-3000-1500,308.924032,315.843968,327.470784,335.654176,344.293312,353.74912,333.69888,300.962912,285.742336,273.724608,264.908544,259.111856,255.674272,253.26392,250.329088,245.60496,238.228288,217.11976,172.222256,150.26464,156.540448
180-120-17-80-2000-2000,306.0216,310.219136,317.973952,324.559616,329.988192,334.235456,337.6704,340.703616,339.454336,309.198464,277.13792,268.249984,260.316976,254.199264,249.900352,247.191728,245.640048,243.787776,237.204496,223.618784,215.332768
180-120-17-50-3500-2000,320.473216,325.565024,334.949792,341.253824,345.386528,350.339904,353.83248,328.976672,295.795744,281.421088,269.400736,260.3692,254.524176,251.559616,250.618656,250.396688,249.345344,238.766848,200.548352,161.11976,150.260352
180-120-17-40-3500-2500,323.284064,327.796736,335.385728,340.411456,344.2944,347.751744,351.620416,356.175616,333.37952,299.71424,284.110848,271.673952,262.056784,255.258816,251.105424,249.114912,248.778176,247.691888,224.459184,177.819488,153.152736
180-120-17-80-3000-3000,312.436896,317.12384,325.381568,332.271168,338.271104,343.432384,347.94944,352.128864,356.575904,334.668032,302.330304,287.819168,276.417472,267.424,260.4532,255.362928,251.80088,247.445664,238.460816,224.773184,217.180288
180-120-17-80-4000-3000,313.182176,318.796768,329.275232,337.809664,344.95616,351.177856,356.832224,363.57696,344.035904,311.16848,294.122144,280.821792,270.776832,263.449408,258.332768,254.67216,251.590832,244.0928,223.71384,200.384528,191.446784
180-120-17-60-2000-2500,318.46512,321.206784,325.646368,329.333888,332.838336,335.630464,338.66048,340.974592,340.980672,338.310656,309.72944,278.327744,268.700864,260.189568,253.319616,248.035744,244.308656,241.528864,240.984672,238.930864,236.13504
180-120-17-60-2000-2000,315.004608,318.062656,323.575552,328.070016,331.707392,334.436928,336.586272,338.855904,337.309184,307.083136,274.557952,264.836496,256.46712,250.027744,245.60136,243.027088,241.931424,241.960656,239.618896,227.050208,217.106704
180-120-17-70-4000-2000,314.17984,320.818944,333.091904,342.283392,349.098496,355.822176,358.499616,330.545632,295.810688,282.077632,271.248832,263.605632,258.8752,255.90024,253.092976,248.890768,242.02624,221.055008,176.020272,152.556176,157.402944
180-120-17-80-3000-1000,302.665152,312.508096,329.098816,341.002912,326.70528,300.416992,287.498944,276.882944,269.451904,264.664672,260.864928,255.404256,245.91672,231.385712,212.38192,190.892048,168.478368,130.687392,84.355968,102.232896,139.984992
180-120-17-80-3500-2000,308.20448,314.479712,326.737024,336.371712,343.399552,350.388608,355.185856,330.89296,298.443904,285.10032,273.77936,265.33536,259.613216,255.89024,252.97288,249.583408,244.702992,229.39984,192.963568,169.982752,171.048768
180-120-17-50-2000-2500,321.15392,323.390592,326.751744,329.38576,331.995456,334.12,336.648064,338.615104,338.474272,335.758592,307.69776,276.7024,266.85472,258.124544,251.032592,245.459808,241.373632,238.139904,238.338336,237.37848,234.663392
180-120-17-80-3000-2500,309.746112,314.93776,324.480416,332.609984,339.314752,344.88672,350.132736,356.002048,336.49824,305.366592,290.276896,278.131104,268.5568,261.359104,256.253664,252.7696,250.296416,245.599488,231.484384,211.758944,202.507968
180-120-17-40-2000-3000,324.70624,326.200768,328.270656,329.371296,330.636096,332.278016,333.931072,335.96784,337.738592,337.011392,333.18512,305.752704,276.282464,267.090208,258.760176,251.689344,245.658656,238.5568,234.208848,236.713152,239.213472
180-120-17-70-4000-1500,311.522272,320.265024,334.615392,346.028672,357.824064,344.01856,314.159552,296.056448,281.930208,271.62768,264.864848,260.62056,256.681632,250.527216,240.468544,226.1296,208.325312,172.835744,117.507872,115.571792,143.085408
180-120-17-80-4000-2000,308.392768,316.006976,329.976448,340.942432,349.829824,359.670592,346.382336,317.577024,299.397088,284.837792,273.73648,265.798832,260.499296,256.548304,252.383632,246.61912,238.250624,215.343552,169.461664,151.3168,161.095264
180-120-17-40-3000-2000,320.162688,324.855808,332.584192,338.192288,342.204512,346.132992,351.88704,333.589728,303.400896,287.459744,274.194016,263.62112,255.779648,250.702832,248.153664,247.532,247.985664,245.385632,216.838176,169.417056,147.560064
180-120-17-40-4000-3000,325.094016,330.247648,338.241408,343.239488,347.787936,351.785728,355.65328,360.899648,341.351712,309.394176,292.144704,278.19952,267.4272,259.530784,254.247136,251.208032,250.068672,249.027616,227.751104,181.5808,155.786592
180-120-17-70-2500-1500,307.25312,312.8216,323.3184,331.225024,337.140096,343.19776,343.964352,315.662528,283.77664,272.83104,263.866112,257.324192,253.31384,251.135392,249.689472,247.813216,244.599712,233.053504,200.442208,172.628064,167.909792
180-120-17-50-3000-2500,321.126336,325.106784,332.051584,337.392416,341.531904,344.98368,348.601056,352.944672,333.043584,302.298208,286.802464,274.042816,263.895248,256.194368,250.884832,247.77728,246.493344,246.201088,237.492944,210.649856,192.46192
180-120-17-80-2000-3000,312.136064,315.373664,321.299424,326.240448,330.539264,334.590656,337.981152,340.91584,343.7856,345.460768,345.151488,317.228928,283.971712,273.237152,264.796736,258.123984,252.913408,247.348368,242.377168,239.903776,239.0792
180-120-17-80-2500-1000,300.122752,307.880832,322.279264,333.925472,339.494976,315.611232,285.71888,275.60432,267.593696,262.20312,258.727328,255.505968,250.513248,242.349808,230.583712,215.54768,198.368496,166.56648,116.469616,116.58316,143.934944
180-120-17-80-3000-2000,306.589056,312.44192,323.357504,332.840256,340.277312,346.81632,354.656704,336.654144,305.723488,290.17216,277.730208,268.078384,261.070048,256.362176,253.232384,250.702672,247.801504,238.738176,212.922224,188.576416,182.633344
180-120-17-80-2500-2500,309.790752,314.09008,321.951904,328.625152,334.149184,339.376544,343.733056,347.652992,351.737376,327.40096,293.898112,280.561312,270.175232,262.13952,256.061984,251.829088,249.043888,245.789264,238.2104,225.296832,217.810464
180-120-17-60-4000-1500,316.328192,324.359616,337.609664,348.035872,358.654976,343.337472,312.450432,294.18048,279.899072,269.528224,262.95184,259.267216,256.248512,251.130272,241.972112,228.2472,210.55152,173.930912,115.742928,111.422664,138.389696
180-120-17-40-2000-2000,318.931968,321.478848,325.552832,328.24192,330.264448,331.773568,333.530304,335.935008,333.965472,304.600064,273.142304,263.117216,254.64,247.896016,242.943776,239.712672,237.949904,237.803584,236.464128,215.245504,195.770544
180-120-17-50-3500-1500,317.395936,324.558624,336.085216,342.874336,348.556192,352.404928,326.468992,292.269824,278.276288,267.169968,259.489712,255.292,253.54816,252.350096,249.528112,243.204512,232.186144,201.883968,142.932928,121.608584,135.69424
180-120-17-70-3000-3000,317.657792,321.858656,329.069088,334.894976,340.010368,344.456032,348.199808,351.80896,355.897472,334.089568,302.0144,287.325504,275.724224,266.58008,259.533904,254.501376,251.185472,247.906896,241.204592,228.295744,220.099072
180-120-17-60-3000-3000,321.208384,324.978464,331.287584,336.19584,340.587776,344.318624,347.470848,350.665856,354.126368,331.917472,299.830112,285.049056,273.298272,264.094368,257.01952,252.040144,248.91984,246.609584,241.983008,228.834144,219.152
180-120-17-60-3000-2500,318.689664,322.94,330.521952,336.67504,341.59728,345.654016,349.70688,354.373248,334.222144,303.043872,287.589664,275.024576,265.178624,257.847392,252.898384,250.033248,248.729936,247.186144,236.97976,214.195344,200.406848
180-120-17-50-3000-3000,323.53152,326.974976,332.592256,336.799808,340.418848,343.482496,346.24928,349.288544,352.557152,330.659744,299.124256,284.340352,272.419648,262.923744,255.46352,250.04496,246.520992,244.357104,241.316512,226.54624,213.979584
180-120-17-70-4000-3000,318.300736,323.626272,333.062656,340.349472,346.890752,352.37408,357.099808,363.257792,343.871744,311.392448,294.128736,280.526752,270.254016,262.828112,257.856128,254.692544,252.497104,247.14176,229.183616,203.626304,191.641216
180-120-17-40-3500-1500,320.142528,326.93632,337.265152,342.831808,347.842112,351.320224,325.49616,291.38432,277.196672,265.885568,258.007248,253.770016,252.378256,252.163888,250.673392,245.235536,233.87512,199.482144,131.5666,108.608704,126.493056
180-120-17-50-4000-1000,322.0048,331.069888,345.114048,352.620288,329.684672,296.11328,281.880576,271.551104,265.059328,261.447904,257.219312,247.264592,229.067984,204.75792,177.020048,147.221584,117.059448,75.253864,33.351796,61.914344,105.5104
180-120-17-40-4000-1000,325.719104,333.51088,345.898976,351.74608,326.780768,292.449984,278.456192,268.453824,262.233696,259.21456,255.93144,247.089744,230.008448,205.488128,175.528896,142.605216,109.371664,64.492832,18.224414,48.721216,96.956752
180-120-17-70-3000-2000,311.904064,317.218464,327.050976,335.467936,341.948992,347.678112,354.777088,336.5808,305.768576,290.014944,277.261376,267.326848,260.164576,255.545248,252.838256,251.0936,249.274112,242.080352,218.008352,190.534464,180.992896
180-120-17-60-3500-1000,315.259264,324.720288,339.635296,348.928576,329.695808,299.035584,285.203456,274.473472,267.336096,263.219552,259.76792,253.1768,240.318864,220.851328,197.005136,171.344448,145.219072,104.933696,60.400152,84.04684,125.038384
180-120-17-50-4000-3000,324.805792,329.424384,337.248256,343.009952,348.017088,352.013024,355.741504,360.958848,341.503488,309.463744,291.997088,277.949952,267.172192,259.315344,254.19856,251.425776,250.40672,248.991664,232.786768,197.7844,177.725104
180-120-17-70-3000-2500,315.247936,319.757568,327.93472,334.551616,339.865216,344.046656,347.37728,350.759392,349.1024,318.517664,285.44608,274.37216,265.363888,258.591072,253.96472,251.125664,249.508768,246.691776,235.109472,214.755648,203.745376
180-120-17-50-2000-2000,317.48736,320.180992,324.841536,328.38336,331.139584,333.196896,335.02336,337.130208,335.422848,305.4976,273.18896,263.211808,254.571696,247.802608,243.043968,240.137824,238.793584,239.081088,238.305168,224.539904,212.175776
180-120-17-70-2500-1000,305.05344,312.26128,325.55552,336.17456,340.955392,316.506656,286.047904,275.429856,267.11264,261.593232,258.297136,255.671536,251.602336,244.410144,233.411472,218.836432,201.813632,169.727808,118.32616,115.646456,141.218096
180-120-17-80-2000-1000,296.171904,304.296576,317.80928,327.54272,334.516544,314.263776,286.258592,276.100704,267.239712,260.881344,256.827712,254.120528,251.425328,247.459472,241.490992,233.299808,222.796352,199.809616,154.980064,137.012816,146.713664
180-120-17-50-4000-1500,320.250592,327.760576,339.480128,348.328896,358.147904,342.821856,311.93744,293.203264,278.416896,267.519024,260.600368,257.148544,255.273136,252.219488,245.427488,233.402752,216.24752,177.937344,114.533424,106.830736,133.96576
180-120-17-40-2500-2000,319.2432,322.760064,328.743424,332.984864,336.22096,339.060352,341.739456,343.617472,319.411776,287.982656,275.270816,264.337712,255.7624,249.55952,245.615904,243.681952,243.408544,244.17808,232.028848,193.466224,167.610336
180-120-17-70-3500-2000,313.309664,319.280224,330.612576,338.993312,345.014016,351.377344,355.56896,330.833568,298.068224,284.39328,272.879328,264.333056,258.718176,255.41648,253.265984,250.90304,247.108096,233.135264,197.568112,170.266112,166.94672
