180,120,17,50,3500,3000,0.214848886,0.597973609,1.631424265,3.112964081,4.91331007,6.971185959,9.269576147,11.81176594,14.64192953,17.87527792,21.71582511,26.11895592,30.69206473,35.60208313,41.44650471,48.43927268,56.69367185,66.42666222,77.94269738,89.55353573,99.05506689,107.7965788,117.4802108,128.23255,140.2417019,153.8027035,169.1622235,185.8648475,203.2778619,220.9500187,238.429254,254.3592316,267.8581625,285.5015543,305.1688381,313.7587911,314.558721,316.0189129,318.3808266,321.1895816,324.301364,327.3935624,329.7133384,331.5068743,333.2900871,334.7553862,335.6779206,336.2864901,336.8884485,337.5307461,338.1276228,338.6723076,339.122234,339.5191876,339.9502659,340.4065859,340.8643459,341.3054915,341.7285955,342.1798595,342.6547203,343.1703043,343.7459203,344.3037763,344.8267011,345.3033475,345.6584451,345.7751044,345.9928453,347.0938502,348.3760328,349.9540616,353.6127367,357.8215047,360.045268,360.2231688,358.5939144,355.9355656,354.3039305,348.9184068,331.646201,308.373644,288.2746554,270.2579578,252.2951994,233.4589785,213.2415929,193.247481,174.8240282,158.3980795,143.8765563,130.952974,119.4185293,109.1178637,98.08262375,84.86588619,71.99943343,61.28962946,52.26726229,44.63390951,38.21808873,32.87549395,28.19472874,23.68645592,19.47586392,15.88019733,12.78436094,10.01396795,7.515962659,5.27921787,3.333340331,1.73958334,0.635801309,0.229780108
180,120,17,80,3000,1500,0.300106945,0.834355994,2.271444785,4.330799473,6.859555061,9.871390948,13.44507794,17.34833515,21.23818838,25.44489077,30.49181515,36.70879592,44.32820788,53.79794383,65.69548136,81.10559967,101.8962459,130.991177,170.9359321,209.8736281,231.3561884,241.1981372,256.4791125,279.7440048,299.0312824,308.7076612,313.7820492,318.9395536,323.1076176,324.5778957,325.386305,327.1152331,329.2317323,330.8351882,332.0260874,333.0273482,333.8382601,334.4654025,334.9746569,335.4287177,335.7707272,335.9694856,336.14162,336.347668,336.5515784,336.7220551,336.8353799,336.9240711,337.0004359,337.0512327,337.1069447,337.1760903,337.2398919,337.3054599,337.3785863,337.4581127,337.5450951,337.641607,337.7505606,337.8714118,338.0038854,338.1513798,338.314535,338.493191,338.687751,338.8985094,339.1280774,339.3778118,339.651111,339.9542854,340.2930054,340.6788229,341.1300357,341.6658245,342.3102021,343.0937861,344.0523525,345.2106437,346.5825605,348.1706053,349.9815109,351.9680901,354.5015046,358.1247751,362.7947079,367.5941256,370.4281928,371.6185224,372.2513224,371.2833675,365.6879943,344.9332859,311.8144311,284.9341368,258.88878,219.8294744,174.3737432,134.0503546,103.8006796,81.90098055,65.57833503,53.26646708,43.54128472,35.75114394,29.34321917,24.04089999,19.60780801,15.7168554,11.92020417,8.222580162,5.043787276,2.572447587,0.92065887,0.324287062
180,120,17,60,3500,1500,0.166540261,0.460608322,1.252049692,2.377109934,3.729777876,5.259139667,6.948054258,8.803457548,10.85141154,13.13295073,15.69584712,18.61548711,22.1211143,26.4405607,31.37213992,36.77894233,43.27569031,51.65205426,62.50730459,74.2794173,84.69929563,95.04878196,107.3237291,122.3648826,140.6986553,162.520988,187.904255,214.4727095,236.1740985,249.4226172,260.027033,277.1637428,299.3965425,316.890476,326.282957,331.436769,335.6609677,339.1770317,342.1313613,344.4379852,344.6742796,343.5323593,342.8344136,343.2609928,344.1579272,344.6585287,344.8293383,344.8820551,344.9042695,344.981127,345.0538118,345.0679174,345.0552966,345.030119,344.9731461,344.9283205,344.9305605,344.9916997,345.0973317,345.1842693,345.2362757,345.3242309,345.4896837,345.7144517,346.0323141,346.4938181,347.0707845,347.735834,348.5714692,349.6588164,350.9715524,352.5253188,354.3450885,356.4029573,358.7461637,361.8202886,365.6474247,370.1224199,375.6360647,380.264148,380.4318344,375.7919623,362.0915966,333.9348148,301.5827383,276.7892345,256.3376887,233.5013974,207.6664118,181.7331831,158.1305816,137.9489945,121.0720267,106.8825356,92.68440288,76.81277258,62.52603025,51.72419349,43.41561433,36.94955275,31.55108633,26.58650111,22.16207431,18.51593112,15.44744752,12.72975293,10.29071554,8.088327755,6.095639765,4.302056874,2.728807733,1.430118741,0.524090709,0.189654424
180,120,17,60,3000,1500,0.184540061,0.508638797,1.382785641,2.627431883,4.126272573,5.824998964,7.704123154,9.773559343,12.06195353,14.61100872,17.50119111,20.94439431,25.1308087,29.79070993,34.78273034,40.68263351,48.06365108,57.32298223,69.08241736,81.68691167,92.6479244,103.3551995,116.0431899,131.474873,149.8187002,171.2450776,195.4806456,219.4335097,238.0306907,249.7362012,260.7948889,278.6000627,299.6095156,313.9045696,321.3985674,327.1672077,330.8645326,332.1240395,332.8923465,334.3496841,336.1317513,337.4179016,338.2385032,338.8901768,339.4097863,339.8112519,340.1305607,340.3480455,340.4821254,340.6083334,340.7125702,340.7724998,340.7980421,340.7917509,340.7769541,340.7865733,340.8241029,340.8721989,340.9356037,341.0241221,341.1419653,341.2996868,341.5051652,341.7651332,342.0955268,342.5274628,343.0798596,343.7394948,344.5199492,345.4654852,346.6625412,348.1455492,349.9175428,352.0880325,354.5680517,357.6068998,361.8487496,367.2178825,373.0671626,377.1470857,376.6687946,373.0768907,363.2098883,339.1519096,308.3949048,284.0366009,264.6507896,243.8487288,220.3817751,195.7325079,172.070076,151.1343033,133.3020602,118.1747179,102.8781804,85.60886375,69.92907183,57.92050787,48.4969215,41.01396153,35.04807595,29.99931874,25.26356151,20.93124471,17.30410952,14.22708513,11.49237834,9.02561995,6.792011761,4.787959072,3.032122682,1.58744649,0.580634334,0.208204218
180,120,17,40,2500,2500,0.173522649,0.482719622,1.319641442,2.524783785,3.995953377,5.685659968,7.578262059,9.683330149,12.03035854,14.65953013,17.62294832,21.00128951,25.0120807,29.7591703,34.92415671,40.47347431,46.90425749,54.55104466,63.55532464,72.52303341,79.72758058,86.16269736,93.12647973,100.7283101,109.0452061,118.1417228,128.1286476,139.1353723,151.3358651,164.9904283,180.1743995,196.3970171,213.0241179,229.4823068,245.8323581,261.0843068,273.2043385,288.7848502,307.0602748,314.1439493,312.778356,312.8546054,314.7032774,316.8757701,319.3762437,321.9469061,323.6892741,325.1054724,326.6239428,327.7975236,328.5105539,329.1505155,329.9635651,330.8114819,331.4656642,332.0388226,332.7149186,333.4732674,334.1937794,334.7990658,335.3517058,335.8533186,336.1525634,336.2289666,336.131578,336.2792837,337.2923015,338.7814024,341.2144007,344.7626886,348.1172678,350.8679623,352.4511943,352.1005575,352.0007688,350.1385092,337.7629627,317.5993656,299.2248314,282.879897,266.5965818,249.5840858,230.8018842,211.2311994,192.5073114,175.4671771,160.2246587,146.5890972,134.3377436,123.2975949,113.3501837,104.3781582,96.25868938,88.8684366,80.71005582,70.63575025,60.55681107,51.96583749,44.71673672,38.62813834,33.21150473,28.12981671,23.57736151,19.71880792,16.39101033,13.43061294,10.78156415,8.408310358,6.282123968,4.394055177,2.762057135,1.435863892,0.522732297,0.187760211
180,120,17,60,2500,2000,0.254410523,0.707360208,1.928439338,3.674682426,5.797533364,8.21989115,10.93391954,14.04583213,17.73248392,21.85720473,26.04043475,30.50697794,35.81579352,42.15257589,49.63351427,58.48521583,68.93450539,81.37748773,96.49747806,112.1440092,125.2524315,137.7266427,151.9770203,167.8323771,184.7690939,202.2080059,220.413846,237.2669723,248.4945882,261.5613557,283.4609139,299.8643904,303.3815371,304.3427787,307.4261834,311.3134602,315.129825,318.4612874,320.9885065,323.1040392,325.2252296,326.7582215,327.8779975,329.0565063,330.0521606,330.7509702,331.3991302,332.0298885,332.4407685,332.5744197,332.6334149,332.8215429,333.0583172,333.161722,333.2405508,333.4904196,333.8160388,334.0939012,334.3635907,334.6254339,334.8704643,335.1906371,335.5925763,336.0275203,336.4902403,337.0105219,337.6509315,338.3870851,339.1977475,340.0745795,340.9957891,341.9176835,342.9668548,344.1987077,345.3038023,347.0379271,350.3632008,354.6958024,358.7263752,360.727028,359.9978889,357.3161929,354.4849674,347.4635717,328.8475516,304.178137,283.2236283,265.8612538,248.6422298,229.9394745,209.8784921,189.8575097,171.2011674,154.5341243,136.9353243,116.1896541,96.51234215,80.7901006,67.99743504,57.39555587,48.49290869,40.96109032,34.58564634,29.23610756,24.71656957,20.50187955,16.33423053,12.55236334,9.333259753,6.548413464,4.136867276,2.158182237,0.78829057,0.285147736
180,120,17,50,4000,2000,0.147725305,0.408763691,1.112160393,2.114804536,3.323029029,4.692649871,6.206551963,7.871242355,9.707981546,11.74934634,14.04179073,16.63129352,19.59071991,23.0643575,27.3012399,32.32039711,37.82228072,44.09618071,51.94155348,60.22322064,67.1792222,73.73233256,81.19636931,89.76590366,99.6367708,111.1131755,124.6877067,141.118969,160.4395642,182.4259865,206.5650168,230.3607993,249.9994427,263.3065497,278.8220403,302.0679025,320.3654141,328.2931913,332.5245773,335.3543691,337.1072969,339.0641097,341.4027017,343.3334281,344.8270728,346.0918152,347.0823751,347.3916487,346.8587975,346.3125638,345.9736453,345.6626436,345.7339908,346.0285188,346.2038212,346.3238724,346.44937,346.5864452,346.776922,347.0500036,347.4065411,347.8663747,348.4498883,349.1666243,350.0241795,351.0310723,352.2002179,353.4849475,354.8271812,356.5513476,359.1123333,362.2704136,366.1655241,370.8152458,374.6750794,376.9865099,376.8005706,373.2375049,362.1365634,337.7767479,307.8953527,284.2749625,265.1825527,244.0305559,219.8102839,194.8259031,171.403484,150.9457337,133.5950842,118.8626828,106.2580508,95.40566851,86.02896616,77.8790686,69.39179343,59.49142227,50.1541103,42.77558793,36.78560872,31.40131631,26.4668015,22.33458751,18.91008031,15.93771552,13.31261993,10.96985374,8.868495952,6.969565561,5.25026517,3.703888878,2.347723436,1.229957468,0.450496047,0.162810843
180,120,17,40,3000,1500,0.104101284,0.288375423,0.784857032,1.492666341,2.345795885,3.31207128,4.378890374,5.549202469,6.836912363,8.264193556,9.85990995,11.66017594,13.70780013,16.05475733,18.76476752,21.9103827,25.6010611,30.12215549,35.70669508,41.24371029,45.5075599,49.32882789,53.66986307,58.57271264,64.09645741,70.36038697,77.54584612,85.78158366,95.24259,106.2034459,119.1265851,134.7464954,153.5672537,175.4522744,200.1796823,226.4510328,248.3083449,260.9099802,269.8419513,285.415045,306.3241329,321.1931901,328.5234951,333.4532362,336.1964555,336.6403976,336.5337734,337.1598086,338.1615366,338.7602309,339.0307845,339.1997317,339.2937605,339.3086469,339.4347524,339.7097604,339.8102148,339.8025604,340.0815172,340.866778,341.9747396,343.1024388,344.2544004,345.529594,346.9614468,348.6544837,351.1243846,355.0146118,360.2897414,366.0802247,371.8384264,376.6227592,376.8596935,372.4080519,360.631411,336.3473396,308.8190197,287.0907256,267.8895543,246.9574903,222.948447,197.5494071,173.7034648,152.9192537,135.2843418,120.2998491,107.4334044,96.36086051,86.81215656,78.526851,71.30827343,64.98103985,59.41583587,54.50724709,49.32430311,43.0180975,36.51561349,30.86720069,26.2361135,22.42171631,19.14447592,16.30285733,13.82731274,11.65468635,9.733665553,8.02134126,6.483103766,5.092546172,3.833344679,2.701262284,1.710065965,0.894634082,0.327272523,0.117803368
180,120,17,60,2500,2500,0.293704448,0.813918195,2.224924886,4.243197973,6.709630959,9.584739546,12.96639193,16.89359433,20.96988395,25.08101556,29.73501834,35.26285751,41.75015989,49.29604946,58.04991823,68.2483134,80.14115976,94.0940029,110.686854,127.534134,141.4846651,154.4570747,168.7628603,183.8660059,199.1852508,215.1479484,230.8331004,243.8148893,257.3423098,277.5340342,295.551808,300.2573322,299.4601994,300.9865801,303.9312906,307.523969,311.3779529,315.0821833,318.2508745,320.7515272,322.6461192,324.1744007,325.5761863,326.9215686,328.0517126,328.8433157,329.4659205,330.0545541,330.6256516,331.1672772,331.6180228,331.9815748,332.2983044,332.6156483,332.9093315,333.1793283,333.5007875,333.8455299,334.1573635,334.5024515,334.8791747,335.2649603,335.7107907,336.1779779,336.662349,337.1858754,337.7236482,338.300973,338.8478339,339.3276803,339.7857539,340.0126851,340.0113604,340.1857286,340.6474055,341.8711688,344.7880135,349.2051847,352.7247176,353.498804,352.3880712,350.2422218,347.5174922,343.6967113,332.4549252,310.8072191,289.3071612,273.2380027,257.4022779,240.3049658,222.3644122,203.6980794,185.5368762,168.7973083,150.6936315,129.0689372,108.2629245,91.30781098,77.28189582,65.49996785,55.46690707,46.8410495,39.40281112,33.00364674,27.53827476,22.90560478,18.77498638,14.68977315,10.77764075,7.426301965,4.649084376,2.419654286,0.883636995,0.314497855
180,120,17,70,2500,2500,0.363609436,1.04619632,2.922811637,5.744644672,9.239721171,12.90409539,16.5910244,20.69402557,25.50021035,31.10418792,37.6060815,45.12324947,53.83007984,63.95664141,75.78064936,89.71791971,106.24779,126.1326012,150.5081148,175.0764731,193.8619516,209.8260029,225.0434715,237.1659965,250.6328187,270.9802231,288.4498817,292.9827275,292.5227787,294.0843403,297.0644747,301.0269323,305.2407947,309.0449802,312.4031946,315.432897,317.8507785,319.7397576,321.464052,323.1023751,324.5087495,325.6007558,326.520711,327.3631174,328.1723398,328.9216133,329.5061765,329.9997317,330.4735173,330.8772037,331.2034116,331.5342852,331.841018,332.0711044,332.298906,332.5276804,332.7379908,332.9811268,333.2137987,333.4336131,333.6918979,333.9742147,334.2906371,334.6029315,334.9067267,335.2795651,335.6993155,336.1439555,336.6031427,337.0616067,337.5732227,338.1237763,338.6761731,339.1988099,339.5586883,339.6945092,339.8992453,340.2077638,340.7027271,341.9484296,344.4065608,348.0322952,350.901492,351.2450441,349.6366537,346.6192138,343.1611788,340.4674827,330.227738,307.7391742,286.0845691,269.9278971,253.5137147,236.381753,213.9171898,182.7720794,151.1013755,125.0038764,103.8422109,86.66941098,72.53415022,60.69045265,50.61628068,41.95031591,34.44988073,27.94357155,22.30289838,17.425436,13.23333942,9.609280629,6.363751914,3.468583494,1.302265217,0.476351984
