180,120,17,40,2000,1000,311.189888,316.799744,325.128816,330.24168,333.939744,311.421888,281.349488,269.542768,259.693848,252.586096,248.336376,246.480848,246.017168,245.36444,242.799256,237.074824,227.5728,201.591752,146.70244,120.32228,128.582848
180,120,17,50,2000,1000,308.410192,314.637488,324.424432,330.9564,335.469792,313.370592,283.686608,272.158272,262.458112,255.494432,251.342992,249.410352,248.544928,247.195656,243.897952,237.690264,228.1312,204.254816,155.2526,129.391896,134.292928
180,120,17,70,2000,1000,300.693584,308.32896,320.84368,329.640704,335.90592,315.13432,286.588656,275.984,266.860016,260.330984,256.290448,253.881776,251.79312,248.619208,243.41812,235.792248,225.57056,202.37696,156.34904,135.779304,143.804112
180,120,17,80,2000,1000,295.88096,304.058192,317.66368,327.467168,334.492624,314.278288,286.303984,276.16888,267.321472,260.970352,256.917192,254.202544,251.491384,247.499864,241.495592,233.2568,222.694424,199.5948,154.546048,136.47112,146.202264
180,120,17,40,2500,1000,315.416,320.746256,329.870208,336.800752,338.994704,312.651024,280.605904,268.787088,259.906984,254.103984,251.215776,250.238904,249.066064,245.041328,236.499776,223.181312,205.572272,167.87788,105.640224,95.738512,120.174256
180,120,17,50,2500,1000,312.432176,318.526624,329.427232,337.748016,340.827296,315.098304,283.402896,271.741456,262.707296,256.816144,253.791504,252.340744,250.288616,245.2748,235.854896,222.035792,205.11476,171.350264,115.379752,108.842836,133.529304
180,120,17,70,2500,1000,304.672288,311.988528,325.410752,336.070016,341.056688,316.694384,286.132688,275.518384,267.220768,261.721064,258.428392,255.782888,251.671992,244.424048,233.35612,218.69852,201.584624,169.32616,117.67864,115.08624,140.866872
180,120,17,80,2500,1000,299.792288,307.640096,322.135824,333.801808,339.567456,315.757872,285.745072,275.627088,267.636768,262.270136,258.805848,255.575328,250.558152,242.362248,230.552624,215.466944,198.232392,166.318696,116.039172,116.116028,143.533584
180,120,17,40,3500,1000,322.654272,330.579584,342.349696,348.950784,327.804,295.708128,280.926912,269.584,262.067056,258.181608,256.180648,252.053344,241.711776,224.17332,200.639376,172.822048,142.766424,95.74094,42.149002,60.943762,101.630932
180,120,17,50,3500,1000,319.388336,328.134016,341.413472,349.259696,329.039168,297.669792,283.418304,272.366848,265.005248,260.974304,258.228056,252.858848,241.13728,222.409848,199.119296,173.422536,146.294296,103.696364,56.275992,75.386992,113.10796
180,120,17,70,3500,1000,310.72336,320.837088,336.994432,347.429392,329.015072,299.114624,286.077872,275.856112,268.992448,264.735592,260.512152,252.674392,238.630168,218.393128,194.17156,168.226968,141.814272,101.896608,61.332852,89.99172,132.506232
180,120,17,80,3500,1000,305.620944,316.286416,333.581264,345.236944,327.844384,298.615968,286.035168,276.116192,269.420208,265.006808,260.11476,251.259864,236.271824,215.455768,191.052688,165.162264,138.853968,99.186416,61.634728,93.074624,135.5636
180,120,17,40,4000,1000,325.306544,333.275168,345.507968,350.607216,326.065552,292.88416,279.08016,268.93192,262.621656,259.46976,255.985696,246.707144,229.062936,204.240176,174.263736,141.436976,108.360812,63.678308,17.853529,48.344874,96.240732
180,120,17,50,4000,1000,321.685264,330.83776,345.033744,352.64576,329.774688,296.248656,282.057664,271.756336,265.27188,261.639296,257.350744,247.277736,228.832472,204.16636,176.202072,146.373864,116.257636,74.537552,32.937258,61.494116,104.833344
180,120,17,70,4000,1000,312.69904,323.294144,340.461264,350.712992,329.695664,297.654832,284.687248,275.20152,269.054496,264.714728,258.349048,245.632872,225.134928,199.1178,170.477072,141.069248,112.546672,74.583956,45.356322,79.637144,119.014028
180,120,17,80,4000,1000,307.764592,318.860736,337.65136,348.753776,327.666128,296.208304,283.964432,275.087456,269.254608,264.541296,256.91044,242.423096,220.40676,193.53376,164.49216,134.895,106.29074,69.203724,45.57397,84.140888,123.110392
180,120,17,40,2000,1500,314.388464,317.664592,323.675376,327.486064,329.721888,334.319472,339.231088,315.133904,282.680384,269.88112,259.218504,250.951264,245.208152,241.8966,240.61904,240.842848,241.914592,241.565856,221.978088,179.207776,155.016224
180,120,17,50,2000,1500,312.403552,316.1084,322.711584,328.028816,332.16904,336.2676,340.59304,317.854464,285.881296,272.327392,261.172208,252.70832,246.875456,243.527016,242.217672,242.30016,243.037336,241.956072,225.338336,191.211816,172.184584
180,120,17,70,2000,1500,305.490208,310.282608,319.114816,326.540864,332.434,337.916336,343.586672,321.655424,289.882368,276.729936,266.119608,258.173016,252.712072,249.44632,247.752664,246.89192,246.137264,242.09984,223.827008,196.900736,184.650824
180,120,17,80,2000,1500,300.43248,305.742272,315.629408,324.063712,330.851296,337.075632,343.441744,321.97472,290.38784,277.483376,267.13748,259.366024,253.938856,250.509792,248.421904,246.95156,245.437992,240.201488,221.115712,196.010288,185.600768
180,120,17,40,2500,1500,315.210032,320.02128,328.525712,334.24728,339.103872,345.385008,327.851056,298.868752,283.950096,271.1068,260.588624,252.934928,248.244408,246.161648,245.918984,246.34856,246.04064,236.5168,196.1044,150.984368,137.285272
180,120,17,50,2500,1500,313.313424,318.2112,327.256336,333.8664,339.553568,347.343872,331.787072,302.80624,285.995648,271.966496,261.415336,254.010416,249.53816,247.522176,247.02448,246.7958,245.608984,236.26788,202.149064,164.186576,151.98336
180,120,17,70,2500,1500,306.931552,312.531824,323.082368,331.082144,337.138768,343.236624,344.051584,315.75952,283.916816,272.982848,263.937056,257.449424,253.477736,251.305416,249.836544,247.907248,244.624184,232.9132,199.899488,171.952624,167.381144
180,120,17,80,2500,1500,301.961248,308.007584,319.489824,328.4372,335.447008,342.363328,343.580576,315.527344,284.072576,273.487408,264.725656,258.42164,254.362664,251.80536,249.654904,246.840104,242.633848,229.8694,196.587832,171.943608,170.33492
180,120,17,40,3500,1500,319.443648,326.370992,336.926624,342.649968,347.763232,351.314032,325.431296,291.228096,277.031744,265.736184,257.88516,253.649112,252.22724,251.903832,250.218672,244.534584,232.962384,198.43304,130.680628,107.995708,125.933408
180,120,17,50,3500,1500,317.0076,324.241616,335.869232,342.818448,348.639584,352.494288,326.559632,292.372,278.400688,267.308968,259.628576,255.419112,253.640048,252.349728,249.349688,242.812936,231.604168,201.080456,141.942792,121.037116,135.592912
180,120,17,70,3500,1500,309.047872,317.331824,331.245408,340.702304,348.625888,353.6924,328.348304,294.941168,281.889952,271.415184,264.081592,259.610152,256.575216,252.990224,247.109672,237.895576,224.991816,195.286208,142.149736,129.714728,148.076536
180,120,17,80,3500,1500,303.80848,312.51944,327.601744,338.126112,346.89408,352.766624,327.825824,294.817376,282.20544,271.990752,264.746104,260.042072,256.353368,251.778928,244.835872,234.746664,221.276368,191.271056,138.886232,130.672996,152.405584
180,120,17,40,4000,1500,322.923392,330.063296,340.738688,348.438368,357.108112,340.726112,309.58816,291.084336,276.411376,265.565344,258.800584,255.747848,254.688768,252.671504,246.310056,233.307448,213.73808,169.817224,98.835856,88.985076,117.45036
180,120,17,50,4000,1500,319.857008,327.457888,339.328256,348.286912,358.20128,342.932224,312.058448,293.328528,278.556256,267.673904,260.754152,257.274576,255.324376,252.111872,245.109976,232.900688,215.622024,177.177728,113.719384,106.329408,133.74208
180,120,17,70,4000,1500,311.291856,320.080288,334.511792,345.98648,357.832656,344.070112,314.238528,296.153296,282.041648,271.747904,264.985488,260.734576,256.783488,250.605928,240.500632,226.080312,208.169328,172.471192,116.887324,115.08676,142.840032
180,120,17,80,4000,1500,305.964992,315.219552,330.966512,343.731104,356.507232,342.812192,312.866816,295.377504,281.800128,271.940944,265.331864,260.668904,255.65752,248.0036,236.35476,220.61916,201.77468,165.548912,111.732992,115.161736,146.21712
180,120,17,40,2000,2500,321.5344,323.64,326.444096,328.325344,330.327792,332.0444,334.409904,336.457408,336.526688,333.962688,306.40672,275.870656,266.018872,257.174208,249.861208,244.002656,239.559064,235.481568,234.745376,229.833192,223.450504
180,120,17,50,2000,2500,320.592624,322.885696,326.350944,329.087504,331.789888,333.958976,336.521728,338.541232,338.444304,335.744928,307.560448,276.433024,266.558336,257.804736,250.702472,245.136512,241.072064,237.912936,238.132824,236.862952,233.878416
180,120,17,70,2000,2500,314.386464,317.640192,323.117584,327.749536,331.956832,335.226912,338.723152,341.449024,342.705392,342.618608,314.554528,281.426256,270.901024,262.275176,255.500728,250.393088,246.82,243.875776,241.578304,237.306952,233.821432
180,120,17,80,2000,2500,309.397488,313.046832,319.42816,324.938816,329.884464,333.795984,337.8776,341.30344,343.6544,345.04048,317.475456,283.581648,272.372,263.472704,256.579056,251.42568,247.795944,244.37256,240.33652,234.30608,230.363736
180,120,17,40,2500,2500,321.03264,324.119984,328.875776,332.03744,334.679072,337.713248,340.568832,343.487072,346.547296,322.525088,290.024048,276.493616,265.424952,256.592152,249.72592,244.81616,241.67564,240.037872,237.507448,216.541128,197.636864
180,120,17,50,2500,2500,320.443296,323.462992,328.567088,332.429648,335.59208,338.900144,341.731392,344.551056,347.495488,323.103632,290.132736,276.369728,265.307152,256.632168,250.02448,245.487728,242.79132,241.587248,239.660912,226.19656,214.393192
180,120,17,70,2500,2500,314.556176,318.370064,325.250944,330.96896,335.695456,340.253152,344.021984,347.510208,351.140672,326.61736,293.148944,279.621696,269.017744,260.857424,254.758,250.6432,248.1488,245.908968,240.323304,227.841696,219.617536
180,120,17,80,2500,2500,309.466128,313.806544,321.749936,328.481072,334.069952,339.326928,343.7076,347.696672,351.805888,327.447824,293.941888,280.61816,270.224112,262.17988,256.09536,251.855312,249.061608,245.774768,238.071304,224.969952,217.392816
180,120,17,40,3500,2500,322.578544,327.145472,334.878896,340.068896,344.070048,347.580704,351.325504,355.721424,332.726304,299.019952,283.612352,271.242064,261.632096,254.843392,250.720472,248.794048,248.51572,247.324968,223.720256,177.16968,152.839384
180,120,17,50,3500,2500,321.727264,326.083088,333.99776,339.961184,344.614976,348.588352,352.586016,356.984384,333.825088,299.753568,283.85304,271.193856,261.570488,254.902504,250.958512,249.206248,248.892744,247.096648,228.139176,191.853368,172.643584
180,120,17,70,3500,2500,315.335104,320.425184,329.883872,337.65968,343.867568,349.07808,354.202544,359.546608,336.609136,302.33992,286.732928,274.572976,265.511344,259.253408,255.298648,252.858344,251.008944,245.080584,224.656248,198.230376,187.212744
180,120,17,80,3500,2500,310.262208,315.759328,326.215408,334.895344,342.005744,348.125024,353.833504,359.732064,337.080336,302.870256,287.445088,275.495552,266.551728,260.228824,255.940432,252.853008,250.063456,242.391744,220.411248,196.794328,188.93496
180,120,17,40,4000,2500,323.666688,329.194864,338.295744,344.685984,349.26768,353.672304,359.917008,343.40448,313.549776,295.519056,280.624048,268.910864,260.358024,255.005264,252.3538,251.601728,251.64132,244.886112,205.586736,156.298456,139.503288
180,120,17,50,4000,2500,322.875552,328.085136,336.795024,343.316864,347.743872,351.158736,355.81328,356.446592,327.032256,291.899904,277.897536,266.804144,258.771632,253.818408,251.454384,250.771392,250.54736,244.505928,213.714032,173.337968,157.87584
180,120,17,70,4000,2500,316.296864,322.075456,332.380352,340.814176,346.975072,351.825888,357.409696,358.450944,328.922144,294.069728,280.832864,270.31184,262.728944,257.876864,254.957032,252.820288,250.191816,240.048384,210.836184,182.179104,174.180248
180,120,17,80,4000,2500,310.438336,317.023248,328.936832,339.067648,346.880512,353.496032,361.91376,346.117072,315.779584,298.09432,283.935792,273.037888,265.109632,259.727152,255.980576,252.682512,248.638784,236.045872,204.713792,180.026896,176.420336
180,120,17,40,2000,3000,324.072416,325.635392,327.853808,329.051888,330.408048,332.028672,333.632224,335.753232,337.528384,336.81536,332.94472,305.209344,275.462384,266.202552,257.830696,250.720464,244.72448,237.774496,233.759744,236.37816,238.777776
180,120,17,50,2000,3000,323.43272,325.263408,328.330352,330.579264,332.657856,334.978432,337.102336,338.888064,340.655776,340.03752,335.639824,307.34392,277.245376,267.945704,259.5636,252.532448,246.755208,240.634464,237.894448,241.59804,244.480312
180,120,17,70,2000,3000,317.156928,319.926176,324.919968,329.025216,332.563712,336.008128,338.925632,341.450112,343.966656,345.338656,344.681552,316.686384,283.502656,272.55232,263.909312,257.083296,251.765896,246.398416,242.73836,242.31792,242.46884
180,120,17,80,2000,3000,311.790016,315.058384,321.04424,326.048864,330.405216,334.494672,337.9076,340.87952,343.783968,345.473104,345.179872,317.23392,283.940336,273.195264,264.744064,258.059224,252.833008,247.229896,242.163912,239.511904,238.57504
180,120,17,40,2500,3000,323.633248,326.389648,330.114272,332.29184,334.66872,336.885856,339.081248,341.2104,343.687952,345.22176,320.170368,288.074944,275.250176,264.771448,256.298344,249.454848,244.116528,238.954592,236.842944,228.70232,219.820928
180,120,17,50,2500,3000,323.188368,325.923072,330.072784,333.040256,336.031776,338.594752,340.848512,342.92848,345.281792,346.63992,321.091408,288.455184,275.472992,265.0246,256.705472,250.137848,245.226488,240.987048,239.837912,236.410656,231.95704
180,120,17,70,2500,3000,317.201408,320.820704,326.911072,331.795808,336.387424,340.209792,343.473984,346.374656,349.24568,351.10976,325.166256,291.810656,278.996096,268.96568,261.164352,255.165728,250.80392,246.706576,242.798216,236.987384,232.798088
180,120,17,80,2500,3000,312.053872,316.153504,323.240592,329.083936,334.49064,339.011408,342.866944,346.327536,349.63208,351.878368,326.013792,292.545216,279.89432,270.041904,262.34256,256.37164,251.938456,247.216056,241.320464,233.783304,229.292104
180,120,17,40,3500,3000,323.631968,328.190976,334.997632,339.253536,342.923168,346.398736,349.781776,351.91304,351.678128,325.392016,292.91704,279.912848,269.055872,260.464848,254.083272,249.812056,247.428024,246.689576,236.293384,200.002816,174.112312
180,120,17,50,3500,3000,323.370272,327.63456,334.493792,339.446672,343.542288,347.1912,350.595184,352.523232,352.009504,325.350992,292.59888,279.507072,268.643856,260.170864,254.017944,250.070408,248.048784,247.179256,238.803552,212.77568,194.822048
180,120,17,70,3500,3000,317.682896,322.34784,330.631056,337.427328,342.997552,347.79592,352.2224,354.941632,354.797456,327.806528,294.893424,282.265344,271.83616,263.85616,258.099584,254.245792,251.79728,248.170336,236.2,215.837728,204.756512
180,120,17,80,3500,3000,312.52936,317.80616,327.093632,334.754432,341.210608,346.832304,351.944368,355.1776,355.2808,328.28016,295.550656,283.193392,272.880128,264.936456,259.060336,254.85748,251.794104,246.610176,232.633,213.310816,204.093376
180,120,17,40,4000,3000,324.415696,329.58696,337.704864,342.919408,347.554832,351.555312,355.483952,360.798016,341.1524,309.0344,291.746096,277.781264,266.976416,259.057232,253.80168,250.833176,249.76464,248.6838,227.13848,181.024392,155.485552
180,120,17,50,4000,3000,324.34384,329.021376,336.961552,342.818992,347.893968,351.942976,355.713952,360.97264,341.488672,309.384368,291.899136,277.844464,267.058864,259.192952,254.07376,251.312856,250.308256,248.814968,232.309832,197.196088,177.243544
180,120,17,70,4000,3000,318.025408,323.394432,332.912496,340.272208,346.867536,352.387552,357.145296,363.333472,343.956592,311.4696,294.205856,280.605904,270.331392,262.8998,257.919224,254.743728,252.531016,247.09084,228.888968,203.205296,191.263488
180,120,17,80,4000,3000,312.947936,318.600192,329.145904,337.732288,344.91896,351.173936,356.855696,363.62504,344.099888,311.236032,294.191392,280.893056,270.847616,263.516464,258.393552,254.72416,251.630952,244.090832,223.5022,200.069736,191.203232
